HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.0963,0.00205,3.90955e+01,3.90958e+01,3.90956e+01,3.90957e+01,1.35303e-08,8.21551e-09,1.18017e-08,1.00036e-08
37.0,37.0961,-0.00045,3.90954e+01,3.90956e+01,3.90955e+01,3.90955e+01,1.21991e-08,8.86122e-09,9.20892e-09,9.87450e-09
37.0,37.0954,-0.00135,3.90948e+01,3.90946e+01,3.90948e+01,3.90944e+01,1.06394e-08,1.35998e-08,9.39767e-09,1.61032e-08
37.0,37.0956,-0.00060,3.90952e+01,3.90950e+01,3.90950e+01,3.90950e+01,6.30816e-09,1.00434e-08,1.07090e-08,1.05004e-08
37.0,37.0969,0.00075,3.90963e+01,3.90960e+01,3.90963e+01,3.90963e+01,1.07686e-08,1.42852e-08,9.83477e-09,1.04606e-08
37.0,37.0959,-0.00080,3.90954e+01,3.90952e+01,3.90954e+01,3.90954e+01,8.60294e-09,1.14342e-08,9.01024e-09,8.91089e-09
37.0,37.0967,0.00070,3.90961e+01,3.90960e+01,3.90962e+01,3.90959e+01,1.00334e-08,1.17918e-08,8.78175e-09,1.28150e-08
37.0,37.0958,-0.00045,3.90953e+01,3.90956e+01,3.90954e+01,3.90954e+01,8.01682e-09,3.38753e-09,7.21216e-09,6.12934e-09
37.0,37.0967,-0.00030,3.90961e+01,3.90960e+01,3.90962e+01,3.90960e+01,9.21885e-09,1.10765e-08,8.65261e-09,1.19209e-08
37.0,37.0969,0.00010,3.90963e+01,3.90962e+01,3.90962e+01,3.90966e+01,1.08083e-08,1.17123e-08,1.17918e-08,5.69224e-09
