HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.0751,0.00350,3.70748e+01,3.70749e+01,3.70749e+01,3.70750e+01,4.48028e-09,3.93391e-09,4.05974e-09,2.40240e-09
35.5,35.5798,0.00300,3.75795e+01,3.75797e+01,3.75796e+01,3.75794e+01,5.68893e-09,1.57456e-09,4.01669e-09,5.97868e-09
36.0,36.0829,0.00340,3.80827e+01,3.80829e+01,3.80826e+01,3.80828e+01,3.92894e-09,5.89424e-10,5.05315e-09,2.01828e-09
36.5,36.5869,0.00355,3.85866e+01,3.85867e+01,3.85867e+01,3.85867e+01,4.92401e-09,3.69549e-09,2.91235e-09,4.05477e-09
37.0,37.0906,0.00375,3.90901e+01,3.90899e+01,3.90900e+01,3.90898e+01,7.55986e-09,1.10749e-08,9.85298e-09,1.30170e-08
37.5,37.5938,0.00295,3.95915e+01,3.95915e+01,3.95915e+01,3.95918e+01,3.85096e-08,3.80195e-08,3.90444e-08,3.28140e-08
38.0,38.0978,0.00350,4.00928e+01,4.00927e+01,4.00925e+01,4.00930e+01,8.29614e-08,8.52810e-08,8.84450e-08,7.99778e-08
38.5,38.602,0.00400,4.05936e+01,4.05924e+01,4.05932e+01,4.05937e+01,1.40624e-07,1.59540e-07,1.47144e-07,1.38660e-07
39.0,39.1049,0.00335,4.10918e+01,4.10903e+01,4.10913e+01,4.10919e+01,2.18019e-07,2.43473e-07,2.27110e-07,2.16631e-07
39.5,39.6086,0.00380,4.15893e+01,4.15867e+01,4.15888e+01,4.15898e+01,3.22133e-07,3.65506e-07,3.29302e-07,3.13107e-07
40.0,40.1114,0.00240,4.20841e+01,4.20812e+01,4.20833e+01,4.20849e+01,4.55517e-07,5.03757e-07,4.67756e-07,4.41536e-07
40.5,40.6145,0.00295,4.25775e+01,4.25732e+01,4.25768e+01,4.25783e+01,6.17016e-07,6.88154e-07,6.29036e-07,6.03143e-07
41.0,41.1183,0.00290,4.30683e+01,4.30624e+01,4.30674e+01,4.30695e+01,8.33099e-07,9.32015e-07,8.48762e-07,8.13216e-07
41.5,41.6223,0.00350,4.35554e+01,4.35480e+01,4.35548e+01,4.35560e+01,1.11520e-06,1.23834e-06,1.12519e-06,1.10505e-06
42.0,42.1259,0.00375,4.40369e+01,4.40262e+01,4.40356e+01,4.40363e+01,1.48406e-06,1.66213e-06,1.50600e-06,1.49323e-06
42.5,42.6292,0.00315,4.45091e+01,4.44957e+01,4.45094e+01,4.45085e+01,2.00151e-06,2.22573e-06,1.99740e-06,2.01282e-06
43.0,43.1335,0.00410,4.49736e+01,4.49527e+01,4.49737e+01,4.49701e+01,2.66595e-06,3.01454e-06,2.66411e-06,2.72475e-06
43.5,43.634,0.00115,4.54157e+01,4.53905e+01,4.54157e+01,4.54099e+01,3.63864e-06,4.05892e-06,3.63901e-06,3.73513e-06
44.0,44.1382,0.00340,4.58342e+01,4.57981e+01,4.58365e+01,4.58250e+01,5.06848e-06,5.67054e-06,5.02923e-06,5.22209e-06
44.5,44.6409,0.00280,4.62198e+01,4.61659e+01,4.62230e+01,4.61977e+01,7.01981e-06,7.91942e-06,6.96612e-06,7.38870e-06
45.0,45.1442,0.00250,4.65485e+01,4.64762e+01,4.65560e+01,4.65102e+01,9.93092e-06,1.11357e-05,9.80516e-06,1.05687e-05
