HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.0994,0.00110,3.90981e+01,3.90982e+01,3.90984e+01,3.90983e+01,2.14974e-08,2.02358e-08,1.71761e-08,1.82291e-08
37.0,37.1001,-0.00005,3.90991e+01,3.90990e+01,3.90991e+01,3.90992e+01,1.61032e-08,1.76330e-08,1.68979e-08,1.49409e-08
37.0,37.1002,0.00000,3.90994e+01,3.90994e+01,3.90994e+01,3.90993e+01,1.39177e-08,1.29739e-08,1.34607e-08,1.57356e-08
37.0,37.1002,-0.00020,3.90993e+01,3.90993e+01,3.90994e+01,3.90991e+01,1.43747e-08,1.54078e-08,1.35203e-08,1.81099e-08
37.0,37.0997,-0.00010,3.90989e+01,3.90988e+01,3.90991e+01,3.90990e+01,1.39972e-08,1.52588e-08,9.36786e-09,1.24872e-08
37.0,37.0994,-0.00035,3.90986e+01,3.90988e+01,3.90987e+01,3.90985e+01,1.28746e-08,1.06692e-08,1.23183e-08,1.42753e-08
37.0,37.0991,-0.00035,3.90985e+01,3.90982e+01,3.90985e+01,3.90982e+01,1.04209e-08,1.52787e-08,1.07984e-08,1.48018e-08
37.0,37.099,0.00005,3.90984e+01,3.90983e+01,3.90982e+01,3.90983e+01,9.69569e-09,1.23779e-08,1.37289e-08,1.23680e-08
37.0,37.099,0.00030,3.90985e+01,3.90982e+01,3.90983e+01,3.90983e+01,9.06984e-09,1.41362e-08,1.24772e-08,1.21792e-08
37.0,37.0982,-0.00015,3.90975e+01,3.90974e+01,3.90975e+01,3.90975e+01,1.18117e-08,1.28547e-08,1.18216e-08,1.10368e-08
