HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.0,37.0954,0.00115,3.90946e+01,3.90946e+01,3.90947e+01,3.90945e+01,1.38581e-08,1.38581e-08,1.13944e-08,1.55369e-08
37.0,37.0959,0.00065,3.90953e+01,3.90953e+01,3.90953e+01,3.90953e+01,9.80496e-09,1.07785e-08,1.02321e-08,1.03712e-08
37.0,37.0965,-0.00005,3.90958e+01,3.90959e+01,3.90958e+01,3.90960e+01,1.16626e-08,1.07388e-08,1.15534e-08,8.69234e-09
37.0,37.096,-0.00070,3.90957e+01,3.90955e+01,3.90956e+01,3.90954e+01,5.81145e-09,8.85129e-09,6.06974e-09,1.02421e-08
37.0,37.0967,0.00030,3.90960e+01,3.90958e+01,3.90961e+01,3.90961e+01,1.22190e-08,1.41859e-08,1.02123e-08,9.62615e-09
37.0,37.0969,-0.00030,3.90962e+01,3.90962e+01,3.90963e+01,3.90963e+01,1.11063e-08,1.16030e-08,9.93411e-09,1.02818e-08
37.0,37.0969,0.00020,3.90965e+01,3.90961e+01,3.90964e+01,3.90964e+01,6.56645e-09,1.29541e-08,8.22544e-09,8.29498e-09
37.0,37.097,0.00015,3.90964e+01,3.90962e+01,3.90963e+01,3.90965e+01,9.83477e-09,1.33812e-08,1.23580e-08,8.29498e-09
37.0,37.0959,-0.00090,3.90953e+01,3.90951e+01,3.90953e+01,3.90952e+01,9.48707e-09,1.39376e-08,9.51687e-09,1.12057e-08
37.0,37.097,0.00035,3.90963e+01,3.90965e+01,3.90963e+01,3.90963e+01,1.16924e-08,7.91748e-09,1.20004e-08,1.12057e-08
