HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,35.0759,0.00475,3.70754e+01,3.70757e+01,3.70758e+01,3.70756e+01,8.01848e-09,2.57459e-09,2.16564e-09,4.65579e-09
35.5,35.5807,0.00445,3.75804e+01,3.75804e+01,3.75802e+01,3.75806e+01,5.38760e-09,4.79321e-09,7.63105e-09,9.85132e-10
36.0,36.0832,0.00285,3.80829e+01,3.80830e+01,3.80828e+01,3.80828e+01,4.19054e-09,3.59118e-09,5.87934e-09,5.95219e-09
36.5,36.586,0.00190,3.85858e+01,3.85857e+01,3.85858e+01,3.85859e+01,3.00838e-09,5.15083e-09,3.19216e-09,1.59277e-09
37.0,37.09,0.00270,3.90893e+01,3.90895e+01,3.90893e+01,3.90894e+01,1.13398e-08,8.09133e-09,1.20021e-08,1.04474e-08
37.5,37.5944,0.00390,3.95919e+01,3.95920e+01,3.95921e+01,3.95926e+01,4.13673e-08,3.94268e-08,3.90361e-08,2.96666e-08
38.0,38.097,0.00220,4.00918e+01,4.00918e+01,4.00919e+01,4.00923e+01,8.61602e-08,8.74847e-08,8.57082e-08,7.82394e-08
38.5,38.6018,0.00420,4.05931e+01,4.05924e+01,4.05929e+01,4.05938e+01,1.45472e-07,1.56432e-07,1.48137e-07,1.34069e-07
39.0,39.1049,0.00270,4.10916e+01,4.10902e+01,4.10913e+01,4.10918e+01,2.22514e-07,2.45199e-07,2.26979e-07,2.18511e-07
39.5,39.6078,0.00245,4.15884e+01,4.15862e+01,4.15878e+01,4.15892e+01,3.23431e-07,3.60158e-07,3.33546e-07,3.10428e-07
40.0,40.1109,0.00255,4.20837e+01,4.20804e+01,4.20830e+01,4.20842e+01,4.53775e-07,5.08176e-07,4.64448e-07,4.45833e-07
40.5,40.6145,0.00270,4.25771e+01,4.25730e+01,4.25766e+01,4.25777e+01,6.24003e-07,6.91010e-07,6.31895e-07,6.12966e-07
41.0,41.1182,0.00255,4.30683e+01,4.30627e+01,4.30670e+01,4.30688e+01,8.32596e-07,9.25978e-07,8.53770e-07,8.23455e-07
41.5,41.6225,0.00315,4.35557e+01,4.35483e+01,4.35555e+01,4.35561e+01,1.11354e-06,1.23646e-06,1.11707e-06,1.10717e-06
42.0,42.1255,0.00205,4.40359e+01,4.40255e+01,4.40368e+01,4.40359e+01,1.49343e-06,1.66657e-06,1.47800e-06,1.49436e-06
42.5,42.6281,0.00110,4.45094e+01,4.44949e+01,4.45091e+01,4.45072e+01,1.97893e-06,2.22135e-06,1.98400e-06,2.01546e-06
43.0,43.1322,0.00360,4.49711e+01,4.49518e+01,4.49720e+01,4.49692e+01,2.68595e-06,3.00671e-06,2.67082e-06,2.71709e-06
43.5,43.6338,0.00055,4.54177e+01,4.53892e+01,4.54186e+01,4.54083e+01,3.60216e-06,4.07804e-06,3.58785e-06,3.75987e-06
44.0,44.1384,0.00335,4.58369e+01,4.57989e+01,4.58410e+01,4.58253e+01,5.02551e-06,5.66000e-06,4.95721e-06,5.21901e-06
44.5,44.6421,0.00350,4.62213e+01,4.61686e+01,4.62246e+01,4.61952e+01,7.01519e-06,7.89395e-06,6.95934e-06,7.44974e-06
45.0,45.145,0.00280,4.65484e+01,4.64802e+01,4.65603e+01,4.65126e+01,9.94642e-06,1.10833e-05,9.74798e-06,1.05430e-05
