HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.3896,0.00155,3.93881e+01,3.93884e+01,3.93880e+01,3.93881e+01,2.52525e-08,2.07524e-08,2.64545e-08,2.45770e-08
37.5,37.3915,0.00090,3.93901e+01,3.93902e+01,3.93898e+01,3.93899e+01,2.26597e-08,2.18153e-08,2.82625e-08,2.60969e-08
37.5,37.3924,0.00130,3.93910e+01,3.93910e+01,3.93907e+01,3.93906e+01,2.33650e-08,2.30074e-08,2.84513e-08,3.00606e-08
37.5,37.3921,0.00030,3.93908e+01,3.93907e+01,3.93910e+01,3.93906e+01,2.22027e-08,2.32259e-08,1.79509e-08,2.42889e-08
37.5,37.3922,-0.00015,3.93908e+01,3.93909e+01,3.93904e+01,3.93912e+01,2.40405e-08,2.12391e-08,2.94944e-08,1.72059e-08
37.5,37.3908,-0.00145,3.93895e+01,3.93896e+01,3.93896e+01,3.93893e+01,2.08914e-08,2.04444e-08,2.00172e-08,2.43584e-08
37.5,37.3925,0.00000,3.93912e+01,3.93909e+01,3.93913e+01,3.93909e+01,2.16862e-08,2.67923e-08,2.04941e-08,2.60174e-08
37.5,37.3922,-0.00050,3.93905e+01,3.93909e+01,3.93907e+01,3.93911e+01,2.88586e-08,2.10901e-08,2.48551e-08,1.90437e-08
37.5,37.3929,-0.00025,3.93915e+01,3.93914e+01,3.93915e+01,3.93918e+01,2.39710e-08,2.44578e-08,2.37525e-08,1.87755e-08
37.5,37.3927,-0.00065,3.93914e+01,3.93913e+01,3.93912e+01,3.93909e+01,2.19345e-08,2.37723e-08,2.43088e-08,3.05176e-08
