HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.8828,0.00370,3.68825e+01,3.68825e+01,3.68829e+01,3.68830e+01,4.81308e-09,4.92235e-09,-8.44399e-10,-3.16567e-09
35.5,35.3847,0.00165,3.73845e+01,3.73845e+01,3.73846e+01,3.73846e+01,3.68721e-09,3.15077e-09,1.95867e-09,2.20040e-09
36.0,35.8858,0.00010,3.78857e+01,3.78858e+01,3.78858e+01,3.78857e+01,2.48353e-09,7.28501e-11,5.16574e-10,2.09775e-09
36.5,36.3885,0.00155,3.83882e+01,3.83883e+01,3.83883e+01,3.83883e+01,5.23859e-09,3.75178e-09,3.45376e-09,2.99348e-09
37.0,36.8894,0.00100,3.88893e+01,3.88890e+01,3.88891e+01,3.88890e+01,1.56462e-09,6.24855e-09,5.57138e-09,6.16577e-09
37.5,37.3923,0.00195,3.93909e+01,3.93909e+01,3.93908e+01,3.93906e+01,2.37044e-08,2.29908e-08,2.56697e-08,2.82062e-08
38.0,37.8938,0.00160,3.98896e+01,3.98904e+01,3.98905e+01,3.98902e+01,7.03732e-08,5.72205e-08,5.58247e-08,5.96212e-08
38.5,38.3943,0.00030,4.03870e+01,4.03874e+01,4.03877e+01,4.03870e+01,1.22277e-07,1.14848e-07,1.09529e-07,1.21514e-07
39.0,38.898,0.00155,4.08857e+01,4.08872e+01,4.08873e+01,4.08865e+01,2.05343e-07,1.80271e-07,1.78445e-07,1.92112e-07
39.5,39.3994,0.00095,4.13811e+01,4.13833e+01,4.13834e+01,4.13825e+01,3.05017e-07,2.68261e-07,2.66300e-07,2.82422e-07
40.0,39.9017,0.00155,4.18762e+01,4.18787e+01,4.18788e+01,4.18776e+01,4.24417e-07,3.83909e-07,3.81271e-07,4.01600e-07
40.5,40.4042,0.00225,4.23684e+01,4.23725e+01,4.23729e+01,4.23719e+01,5.96613e-07,5.28753e-07,5.21678e-07,5.38616e-07
41.0,40.9049,0.00245,4.28566e+01,4.28619e+01,4.28626e+01,4.28610e+01,8.05058e-07,7.16757e-07,7.04631e-07,7.31680e-07
41.5,41.4073,0.00210,4.33427e+01,4.33492e+01,4.33502e+01,4.33488e+01,1.07627e-06,9.69026e-07,9.51121e-07,9.75329e-07
42.0,41.9093,0.00195,4.38227e+01,4.38322e+01,4.38324e+01,4.38312e+01,1.44344e-06,1.28453e-06,1.28190e-06,1.30244e-06
42.5,42.4106,0.00230,4.42947e+01,4.43073e+01,4.43065e+01,4.43077e+01,1.93175e-06,1.72194e-06,1.73598e-06,1.71467e-06
43.0,42.9119,0.00120,4.47556e+01,4.47735e+01,4.47705e+01,4.47727e+01,2.60510e-06,2.30763e-06,2.35660e-06,2.32094e-06
43.5,43.4125,0.00075,4.52015e+01,4.52239e+01,4.52205e+01,4.52268e+01,3.51837e-06,3.14486e-06,3.20037e-06,3.09586e-06
44.0,43.9127,0.00115,4.56237e+01,4.56529e+01,4.56454e+01,4.56585e+01,4.81825e-06,4.33171e-06,4.45533e-06,4.23855e-06
44.5,44.4144,0.00115,4.60063e+01,4.60549e+01,4.60388e+01,4.60619e+01,6.80410e-06,5.99372e-06,6.26211e-06,5.87687e-06
45.0,44.9153,0.00020,4.63482e+01,4.64080e+01,4.63728e+01,4.64145e+01,9.45375e-06,8.45667e-06,9.04432e-06,8.34870e-06
