HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.3915,0.00065,3.93902e+01,3.93902e+01,3.93901e+01,3.93900e+01,2.13285e-08,2.18749e-08,2.39412e-08,2.56399e-08
37.5,37.3942,0.00205,3.93929e+01,3.93927e+01,3.93929e+01,3.93931e+01,2.09709e-08,2.50737e-08,2.14676e-08,1.83781e-08
37.5,37.393,0.00060,3.93921e+01,3.93923e+01,3.93916e+01,3.93916e+01,1.42753e-08,1.17719e-08,2.35438e-08,2.27491e-08
37.5,37.3941,0.00050,3.93930e+01,3.93931e+01,3.93929e+01,3.93924e+01,1.82688e-08,1.60138e-08,1.94410e-08,2.83221e-08
37.5,37.3939,-0.00005,3.93931e+01,3.93927e+01,3.93922e+01,3.93925e+01,1.28448e-08,1.92523e-08,2.89182e-08,2.28186e-08
37.5,37.3946,0.00155,3.93931e+01,3.93933e+01,3.93930e+01,3.93929e+01,2.46664e-08,2.21928e-08,2.68817e-08,2.85904e-08
37.5,37.394,0.00030,3.93927e+01,3.93927e+01,3.93929e+01,3.93928e+01,2.19444e-08,2.17358e-08,1.83284e-08,2.06133e-08
37.5,37.3942,0.00055,3.93933e+01,3.93933e+01,3.93928e+01,3.93928e+01,1.46925e-08,1.53383e-08,2.38816e-08,2.29577e-08
37.5,37.3931,-0.00000,3.93924e+01,3.93919e+01,3.93918e+01,3.93916e+01,1.24574e-08,2.01364e-08,2.14875e-08,2.54015e-08
37.5,37.3932,-0.00040,3.93916e+01,3.93917e+01,3.93919e+01,3.93920e+01,2.68718e-08,2.57095e-08,2.23418e-08,1.99477e-08
