HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.8798,0.00265,3.68794e+01,3.68796e+01,3.68795e+01,3.68800e+01,6.00517e-09,2.83784e-09,4.83791e-09,-2.58949e-09
35.5,35.3819,0.00175,3.73816e+01,3.73820e+01,3.73817e+01,3.73816e+01,4.53326e-09,-1.17885e-09,3.22858e-09,5.31144e-09
36.0,35.8835,0.00150,3.78833e+01,3.78834e+01,3.78834e+01,3.78833e+01,2.62923e-09,2.47856e-09,2.32127e-09,2.94215e-09
36.5,36.3861,0.00220,3.83860e+01,3.83858e+01,3.83859e+01,3.83858e+01,2.43220e-09,4.91242e-09,4.03656e-09,4.25677e-09
37.0,36.8876,0.00085,3.88873e+01,3.88870e+01,3.88872e+01,3.88872e+01,4.78990e-09,1.08182e-08,7.22210e-09,5.95219e-09
37.5,37.3901,0.00200,3.93883e+01,3.93886e+01,3.93890e+01,3.93885e+01,3.02229e-08,2.44313e-08,1.86778e-08,2.64645e-08
38.0,37.8913,0.00090,3.98872e+01,3.98874e+01,3.98879e+01,3.98876e+01,6.84063e-08,6.46363e-08,5.70648e-08,6.11676e-08
38.5,38.3936,0.00135,4.03860e+01,4.03866e+01,4.03869e+01,4.03866e+01,1.26024e-07,1.16683e-07,1.11057e-07,1.16317e-07
39.0,38.8959,0.00185,4.08835e+01,4.08849e+01,4.08850e+01,4.08844e+01,2.07335e-07,1.82743e-07,1.82410e-07,1.90907e-07
39.5,39.3971,0.00095,4.13787e+01,4.13808e+01,4.13809e+01,4.13799e+01,3.06164e-07,2.71072e-07,2.70113e-07,2.86440e-07
40.0,39.8985,0.00055,4.18725e+01,4.18751e+01,4.18760e+01,4.18745e+01,4.33236e-07,3.89826e-07,3.75695e-07,3.99573e-07
40.5,40.4005,0.00190,4.23644e+01,4.23688e+01,4.23689e+01,4.23673e+01,6.01800e-07,5.29188e-07,5.27150e-07,5.53305e-07
41.0,40.9016,0.00130,4.28533e+01,4.28584e+01,4.28588e+01,4.28578e+01,8.05691e-07,7.20695e-07,7.13785e-07,7.30609e-07
41.5,41.4047,0.00175,4.33403e+01,4.33469e+01,4.33471e+01,4.33463e+01,1.07400e-06,9.63511e-07,9.60675e-07,9.73276e-07
42.0,41.9053,0.00115,4.38184e+01,4.38284e+01,4.38286e+01,4.38272e+01,1.44898e-06,1.28234e-06,1.27899e-06,1.30234e-06
42.5,42.4065,0.00025,4.42919e+01,4.43042e+01,4.43031e+01,4.43023e+01,1.91040e-06,1.70473e-06,1.72443e-06,1.73774e-06
43.0,42.9084,0.00080,4.47539e+01,4.47693e+01,4.47686e+01,4.47690e+01,2.57536e-06,2.31913e-06,2.33033e-06,2.32405e-06
43.5,43.4088,-0.00065,4.51987e+01,4.52224e+01,4.52167e+01,4.52222e+01,3.50222e-06,3.10684e-06,3.20194e-06,3.11093e-06
44.0,43.9098,0.00070,4.56182e+01,4.56550e+01,4.56423e+01,4.56534e+01,4.86095e-06,4.24812e-06,4.45937e-06,4.27409e-06
44.5,44.4121,0.00085,4.60077e+01,4.60572e+01,4.60358e+01,4.60529e+01,6.74164e-06,5.91591e-06,6.27326e-06,5.98786e-06
45.0,44.9134,0.00100,4.63452e+01,4.64065e+01,4.63776e+01,4.64109e+01,9.47259e-06,8.45080e-06,8.93299e-06,8.37724e-06
