HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.8814,0.00270,3.68811e+01,3.68812e+01,3.68810e+01,3.68811e+01,4.75347e-09,3.96205e-09,6.76844e-09,5.78662e-09
35.5,35.3848,0.00200,3.73847e+01,3.73847e+01,3.73845e+01,3.73846e+01,1.07785e-09,1.78980e-09,4.76506e-09,2.71532e-09
36.0,35.8848,0.00000,3.78844e+01,3.78846e+01,3.78847e+01,3.78845e+01,7.31316e-09,3.93391e-09,1.59774e-09,4.34286e-09
36.5,36.3875,0.00100,3.83875e+01,3.83870e+01,3.83871e+01,3.83873e+01,-1.00997e-10,8.47545e-09,6.26842e-09,3.25508e-09
37.0,36.8894,0.00150,3.88892e+01,3.88892e+01,3.88889e+01,3.88891e+01,3.96371e-09,3.54648e-09,7.99696e-09,5.77834e-09
37.5,37.3911,0.00155,3.93894e+01,3.93897e+01,3.93895e+01,3.93893e+01,2.85308e-08,2.33452e-08,2.62459e-08,3.01782e-08
38.0,37.893,0.00140,3.98890e+01,3.98890e+01,3.98894e+01,3.98888e+01,6.61032e-08,6.64840e-08,5.95633e-08,6.97606e-08
38.5,38.3941,0.00075,4.03870e+01,4.03871e+01,4.03874e+01,4.03869e+01,1.17918e-07,1.16481e-07,1.11244e-07,1.20425e-07
39.0,38.8965,0.00145,4.08843e+01,4.08855e+01,4.08859e+01,4.08850e+01,2.04066e-07,1.82824e-07,1.76021e-07,1.92074e-07
39.5,39.3987,0.00140,4.13804e+01,4.13823e+01,4.13827e+01,4.13821e+01,3.04542e-07,2.73213e-07,2.66719e-07,2.76579e-07
40.0,39.9003,0.00150,4.18743e+01,4.18773e+01,4.18777e+01,4.18765e+01,4.33380e-07,3.84250e-07,3.77019e-07,3.97503e-07
40.5,40.4025,0.00225,4.23669e+01,4.23706e+01,4.23713e+01,4.23696e+01,5.92978e-07,5.31056e-07,5.20102e-07,5.47801e-07
41.0,40.904,0.00215,4.28559e+01,4.28608e+01,4.28616e+01,4.28602e+01,8.02184e-07,7.19933e-07,7.06277e-07,7.30382e-07
41.5,41.4059,0.00125,4.33409e+01,4.33473e+01,4.33485e+01,4.33474e+01,1.08311e-06,9.76336e-07,9.56416e-07,9.74938e-07
42.0,41.9066,0.00000,4.38196e+01,4.38296e+01,4.38302e+01,4.38285e+01,1.45019e-06,1.28334e-06,1.27310e-06,1.30255e-06
42.5,42.4079,0.00025,4.42925e+01,4.43047e+01,4.43049e+01,4.43048e+01,1.92359e-06,1.72035e-06,1.71744e-06,1.71842e-06
43.0,42.9098,0.00105,4.47552e+01,4.47712e+01,4.47717e+01,4.47710e+01,2.57748e-06,2.31140e-06,2.30174e-06,2.31463e-06
43.5,43.4102,0.00020,4.51996e+01,4.52234e+01,4.52194e+01,4.52237e+01,3.51017e-06,3.11385e-06,3.18071e-06,3.10851e-06
44.0,43.9117,0.00165,4.56210e+01,4.56550e+01,4.56458e+01,4.56556e+01,4.84604e-06,4.27940e-06,4.43315e-06,4.26868e-06
44.5,44.413,0.00185,4.60041e+01,4.60557e+01,4.60387e+01,4.60570e+01,6.81750e-06,5.95705e-06,6.23957e-06,5.93460e-06
45.0,44.9137,0.00160,4.63464e+01,4.64064e+01,4.63800e+01,4.64099e+01,9.45684e-06,8.45712e-06,8.89775e-06,8.39872e-06
