HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.1086,0.00285,3.91081e+01,3.91078e+01,3.91079e+01,3.91076e+01,9.02017e-09,1.25666e-08,1.20004e-08,1.63416e-08
37.0,37.1096,0.00040,3.91089e+01,3.91090e+01,3.91087e+01,3.91088e+01,1.19209e-08,1.01825e-08,1.57754e-08,1.32422e-08
37.0,37.1109,0.00165,3.91101e+01,3.91100e+01,3.91100e+01,3.91098e+01,1.39376e-08,1.46528e-08,1.43945e-08,1.83185e-08
37.0,37.1105,0.00000,3.91096e+01,3.91095e+01,3.91100e+01,3.91100e+01,1.46826e-08,1.70867e-08,8.00689e-09,8.57313e-09
37.0,37.1119,0.00105,3.91110e+01,3.91112e+01,3.91110e+01,3.91111e+01,1.43647e-08,1.15633e-08,1.54674e-08,1.25070e-08
37.0,37.111,-0.00010,3.91103e+01,3.91104e+01,3.91104e+01,3.91101e+01,1.09076e-08,1.06196e-08,1.07586e-08,1.49806e-08
37.0,37.112,0.00055,3.91114e+01,3.91109e+01,3.91112e+01,3.91112e+01,1.04606e-08,1.89046e-08,1.28945e-08,1.32521e-08
37.0,37.1113,-0.00015,3.91110e+01,3.91107e+01,3.91105e+01,3.91111e+01,5.27501e-09,1.03712e-08,1.33912e-08,3.36766e-09
37.0,37.1116,0.00070,3.91109e+01,3.91108e+01,3.91112e+01,3.91106e+01,1.11262e-08,1.34309e-08,5.86112e-09,1.59343e-08
37.0,37.1123,0.00010,3.91117e+01,3.91116e+01,3.91115e+01,3.91114e+01,1.03315e-08,1.13249e-08,1.30335e-08,1.43747e-08
