HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.0865,0.00570,3.70856e+01,3.70857e+01,3.70857e+01,3.70857e+01,1.51661e-08,1.29640e-08,1.38829e-08,1.33117e-08
35.5,35.5908,0.00260,3.75901e+01,3.75902e+01,3.75903e+01,3.75901e+01,1.14772e-08,1.00053e-08,9.11123e-09,1.09358e-08
36.0,36.0947,0.00255,3.80941e+01,3.80940e+01,3.80941e+01,3.80941e+01,1.01030e-08,1.12487e-08,1.06295e-08,9.83146e-09
36.5,36.5986,0.00280,3.85981e+01,3.85980e+01,3.85982e+01,3.85979e+01,7.88271e-09,9.37117e-09,7.47707e-09,1.24127e-08
37.0,37.1028,0.00270,3.91019e+01,3.91019e+01,3.91018e+01,3.91017e+01,1.54277e-08,1.49392e-08,1.62141e-08,1.85255e-08
37.5,37.6063,0.00265,3.96038e+01,3.96037e+01,3.96037e+01,3.96037e+01,4.19170e-08,4.25180e-08,4.30776e-08,4.33657e-08
38.0,38.11,0.00235,4.01050e+01,4.01045e+01,4.01051e+01,4.01048e+01,8.33472e-08,9.24998e-08,8.12858e-08,8.73225e-08
38.5,38.613,0.00080,4.06045e+01,4.06035e+01,4.06046e+01,4.06043e+01,1.40978e-07,1.57975e-07,1.40591e-07,1.45258e-07
39.0,39.118,0.00290,4.11049e+01,4.11033e+01,4.11051e+01,4.11044e+01,2.18249e-07,2.44348e-07,2.14876e-07,2.27526e-07
39.5,39.6216,0.00305,4.16027e+01,4.16005e+01,4.16031e+01,4.16019e+01,3.14267e-07,3.51489e-07,3.08649e-07,3.28251e-07
40.0,40.1247,0.00200,4.20980e+01,4.20946e+01,4.20986e+01,4.20975e+01,4.45262e-07,5.02623e-07,4.35539e-07,4.54156e-07
40.5,40.6286,0.00260,4.25924e+01,4.25880e+01,4.25930e+01,4.25918e+01,6.04207e-07,6.76258e-07,5.92892e-07,6.14241e-07
41.0,41.1328,0.00325,4.30838e+01,4.30779e+01,4.30845e+01,4.30828e+01,8.16670e-07,9.15966e-07,8.05264e-07,8.32932e-07
41.5,41.6366,0.00245,4.35710e+01,4.35633e+01,4.35716e+01,4.35708e+01,1.09392e-06,1.22157e-06,1.08351e-06,1.09641e-06
42.0,42.1394,0.00240,4.40528e+01,4.40416e+01,4.40529e+01,4.40525e+01,1.44441e-06,1.63112e-06,1.44154e-06,1.44907e-06
42.5,42.6423,0.00225,4.45265e+01,4.45119e+01,4.45248e+01,4.45252e+01,1.93103e-06,2.17432e-06,1.95848e-06,1.95167e-06
43.0,43.1457,0.00265,4.49879e+01,4.49696e+01,4.49857e+01,4.49884e+01,2.63013e-06,2.93646e-06,2.66744e-06,2.62266e-06
43.5,43.6471,0.00120,4.54324e+01,4.54064e+01,4.54242e+01,4.54325e+01,3.57985e-06,4.01240e-06,3.71532e-06,3.57770e-06
44.0,44.1509,0.00265,4.58532e+01,4.58161e+01,4.58399e+01,4.58552e+01,4.96340e-06,5.58126e-06,5.18400e-06,4.92991e-06
44.5,44.6538,0.00290,4.62353e+01,4.61823e+01,4.62158e+01,4.62412e+01,6.97605e-06,7.85970e-06,7.30216e-06,6.87757e-06
45.0,45.1575,0.00325,4.65678e+01,4.64967e+01,4.65347e+01,4.65744e+01,9.83096e-06,1.10160e-05,1.03819e-05,9.72125e-06
