HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.1045,0.00270,3.91034e+01,3.91034e+01,3.91036e+01,3.91034e+01,1.80105e-08,1.80205e-08,1.54277e-08,1.84774e-08
37.0,37.1061,0.00100,3.91052e+01,3.91051e+01,3.91052e+01,3.91053e+01,1.44343e-08,1.74046e-08,1.54972e-08,1.35601e-08
37.0,37.1072,0.00080,3.91064e+01,3.91062e+01,3.91064e+01,3.91065e+01,1.25865e-08,1.73350e-08,1.40568e-08,1.12752e-08
37.0,37.1079,0.00035,3.91073e+01,3.91069e+01,3.91072e+01,3.91070e+01,1.07487e-08,1.58846e-08,1.14739e-08,1.42455e-08
37.0,37.1084,0.00000,3.91078e+01,3.91076e+01,3.91078e+01,3.91077e+01,9.92417e-09,1.40667e-08,9.85463e-09,1.10666e-08
37.0,37.1082,-0.00035,3.91075e+01,3.91075e+01,3.91074e+01,3.91076e+01,1.12653e-08,1.20898e-08,1.38779e-08,9.69569e-09
37.0,37.1091,0.00060,3.91085e+01,3.91084e+01,3.91087e+01,3.91082e+01,1.00633e-08,1.14540e-08,6.92407e-09,1.42654e-08
37.0,37.1098,0.00100,3.91089e+01,3.91091e+01,3.91092e+01,3.91091e+01,1.47323e-08,1.23282e-08,1.08182e-08,1.11461e-08
37.0,37.1091,0.00005,3.91083e+01,3.91087e+01,3.91083e+01,3.91086e+01,1.31130e-08,7.01348e-09,1.40468e-08,8.16584e-09
37.0,37.1096,-0.00025,3.91089e+01,3.91090e+01,3.91092e+01,3.91089e+01,1.10467e-08,9.27846e-09,7.41084e-09,1.09375e-08
