HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.9999,0.00445,3.69995e+01,3.69996e+01,3.69997e+01,3.69994e+01,6.78334e-09,5.36111e-09,3.70211e-09,7.68238e-09
35.5,35.5042,0.00295,3.75037e+01,3.75041e+01,3.75039e+01,3.75038e+01,8.35955e-09,2.45207e-09,4.87102e-09,7.06646e-09
36.0,36.0066,0.00180,3.80063e+01,3.80064e+01,3.80065e+01,3.80066e+01,4.40081e-09,3.11600e-09,1.43879e-09,-3.14580e-11
36.5,36.5092,0.00180,3.85090e+01,3.85089e+01,3.85092e+01,3.85089e+01,3.92894e-09,4.21206e-09,-5.34786e-10,4.47035e-09
37.0,37.013,0.00230,3.90124e+01,3.90125e+01,3.90127e+01,3.90125e+01,1.00450e-08,9.10958e-09,5.50184e-09,8.07809e-09
37.5,37.5157,0.00195,3.95141e+01,3.95142e+01,3.95140e+01,3.95140e+01,2.70274e-08,2.45323e-08,2.86069e-08,2.83884e-08
38.0,38.0194,0.00275,4.00160e+01,4.00161e+01,4.00157e+01,4.00160e+01,5.62850e-08,5.52519e-08,6.16809e-08,5.60400e-08
38.5,38.5215,0.00230,4.05154e+01,4.05159e+01,4.05152e+01,4.05158e+01,1.02268e-07,9.28458e-08,1.05048e-07,9.55578e-08
39.0,39.025,0.00270,4.10159e+01,4.10166e+01,4.10153e+01,4.10160e+01,1.50909e-07,1.39367e-07,1.61244e-07,1.49310e-07
39.5,39.5266,0.00185,4.15131e+01,4.15140e+01,4.15120e+01,4.15138e+01,2.24711e-07,2.10416e-07,2.43518e-07,2.13199e-07
40.0,40.0303,0.00260,4.20114e+01,4.20127e+01,4.20099e+01,4.20123e+01,3.14971e-07,2.93104e-07,3.40804e-07,2.99295e-07
40.5,40.5313,0.00090,4.25059e+01,4.25067e+01,4.25031e+01,4.25065e+01,4.23888e-07,4.09535e-07,4.69367e-07,4.13299e-07
41.0,41.0352,0.00255,4.30004e+01,4.30013e+01,4.29970e+01,4.30011e+01,5.80044e-07,5.65476e-07,6.36798e-07,5.68011e-07
41.5,41.5377,0.00200,4.34917e+01,4.34922e+01,4.34863e+01,4.34922e+01,7.66719e-07,7.57858e-07,8.57443e-07,7.59275e-07
42.0,42.0406,0.00245,4.39779e+01,4.39793e+01,4.39706e+01,4.39791e+01,1.04491e-06,1.02251e-06,1.16718e-06,1.02474e-06
42.5,42.5433,0.00170,4.44590e+01,4.44581e+01,4.44492e+01,4.44598e+01,1.40511e-06,1.42055e-06,1.56951e-06,1.39284e-06
43.0,43.0456,0.00220,4.49287e+01,4.49269e+01,4.49170e+01,4.49328e+01,1.94963e-06,1.97900e-06,2.14392e-06,1.88077e-06
43.5,43.5464,0.00025,4.53843e+01,4.53792e+01,4.53641e+01,4.53895e+01,2.70167e-06,2.78714e-06,3.03943e-06,2.61628e-06
44.0,44.0477,0.00005,4.58185e+01,4.58042e+01,4.57890e+01,4.58242e+01,3.82176e-06,4.05855e-06,4.31338e-06,3.72610e-06
44.5,44.5503,0.00125,4.62147e+01,4.61955e+01,4.61776e+01,4.62273e+01,5.59396e-06,5.91564e-06,6.21257e-06,5.38499e-06
45.0,45.0522,0.00185,4.65513e+01,4.65115e+01,4.64991e+01,4.65690e+01,8.35055e-06,9.01468e-06,9.22045e-06,8.05516e-06
