HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.9955,0.00370,3.69947e+01,3.69948e+01,3.69951e+01,3.69947e+01,1.25468e-08,1.17305e-08,6.34458e-09,1.35352e-08
35.5,35.4991,0.00250,3.74986e+01,3.74987e+01,3.74987e+01,3.74987e+01,8.87944e-09,6.93897e-09,6.70056e-09,6.67406e-09
36.0,36.0022,0.00235,3.80019e+01,3.80016e+01,3.80020e+01,3.80021e+01,5.62933e-09,9.22382e-09,3.11931e-09,1.24839e-09
36.5,36.5057,0.00340,3.85054e+01,3.85052e+01,3.85053e+01,3.85054e+01,5.09620e-09,7.75026e-09,6.19060e-09,4.83294e-09
37.0,37.0074,0.00085,3.90067e+01,3.90067e+01,3.90068e+01,3.90068e+01,1.20517e-08,1.08828e-08,9.29336e-09,9.43409e-09
37.5,37.5105,0.00155,3.95086e+01,3.95089e+01,3.95092e+01,3.95086e+01,3.12030e-08,2.64562e-08,2.11977e-08,3.18885e-08
38.0,38.0146,0.00345,4.00111e+01,4.00114e+01,4.00110e+01,4.00112e+01,5.87636e-08,5.38230e-08,6.08050e-08,5.59953e-08
38.5,38.5185,0.00240,4.05125e+01,4.05130e+01,4.05123e+01,4.05127e+01,9.98047e-08,9.24617e-08,1.03618e-07,9.67251e-08
39.0,39.0216,0.00235,4.10124e+01,4.10132e+01,4.10117e+01,4.10127e+01,1.54015e-07,1.40198e-07,1.64482e-07,1.47649e-07
39.5,39.5252,0.00305,4.15117e+01,4.15128e+01,4.15109e+01,4.15125e+01,2.24238e-07,2.06360e-07,2.39114e-07,2.11534e-07
40.0,40.0254,-0.00005,4.20066e+01,4.20076e+01,4.20051e+01,4.20075e+01,3.13143e-07,2.96576e-07,3.38251e-07,2.98224e-07
40.5,40.5291,0.00235,4.25037e+01,4.25050e+01,4.25009e+01,4.25046e+01,4.23605e-07,4.02007e-07,4.70402e-07,4.08204e-07
41.0,41.0306,0.00150,4.29959e+01,4.29976e+01,4.29927e+01,4.29966e+01,5.78925e-07,5.49578e-07,6.32531e-07,5.66214e-07
41.5,41.5343,0.00285,4.34880e+01,4.34898e+01,4.34824e+01,4.34891e+01,7.71877e-07,7.42313e-07,8.64431e-07,7.53033e-07
42.0,42.0361,0.00170,4.39735e+01,4.39755e+01,4.39670e+01,4.39755e+01,1.04370e-06,1.00998e-06,1.15255e-06,1.01098e-06
42.5,42.538,0.00095,4.44552e+01,4.44539e+01,4.44440e+01,4.44550e+01,1.38077e-06,1.40149e-06,1.56645e-06,1.38442e-06
43.0,43.0416,0.00285,4.49266e+01,4.49265e+01,4.49111e+01,4.49281e+01,1.91724e-06,1.91905e-06,2.17586e-06,1.89193e-06
43.5,43.5422,0.00020,4.53831e+01,4.53785e+01,4.53632e+01,4.53868e+01,2.65216e-06,2.72934e-06,2.98353e-06,2.59014e-06
44.0,44.0437,0.00045,4.58167e+01,4.58051e+01,4.57856e+01,4.58200e+01,3.78505e-06,3.97728e-06,4.30216e-06,3.73007e-06
44.5,44.546,0.00145,4.62149e+01,4.61893e+01,4.61722e+01,4.62247e+01,5.51897e-06,5.94604e-06,6.23154e-06,5.35587e-06
45.0,45.0501,0.00325,4.65580e+01,4.65168e+01,4.65014e+01,4.65705e+01,8.20342e-06,8.89137e-06,9.14677e-06,7.99454e-06
