HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.5088,0.00220,3.95072e+01,3.95068e+01,3.95073e+01,3.95070e+01,2.66035e-08,3.40442e-08,2.55903e-08,3.02494e-08
37.5,37.5089,0.00050,3.95077e+01,3.95078e+01,3.95073e+01,3.95072e+01,1.96497e-08,1.84178e-08,2.60572e-08,2.91367e-08
37.5,37.5096,-0.00010,3.95080e+01,3.95080e+01,3.95081e+01,3.95083e+01,2.65241e-08,2.72493e-08,2.49743e-08,2.22921e-08
37.5,37.5108,0.00035,3.95097e+01,3.95091e+01,3.95093e+01,3.95089e+01,1.84377e-08,2.90672e-08,2.58088e-08,3.11534e-08
37.5,37.5106,0.00070,3.95090e+01,3.95092e+01,3.95089e+01,3.95092e+01,2.60969e-08,2.34445e-08,2.88089e-08,2.40008e-08
37.5,37.511,0.00065,3.95099e+01,3.95091e+01,3.95096e+01,3.95094e+01,1.77125e-08,3.25044e-08,2.36332e-08,2.71201e-08
37.5,37.5114,0.00105,3.95098e+01,3.95098e+01,3.95099e+01,3.95098e+01,2.70307e-08,2.61664e-08,2.55903e-08,2.73585e-08
37.5,37.51,-0.00015,3.95086e+01,3.95082e+01,3.95085e+01,3.95084e+01,2.41200e-08,3.02593e-08,2.57691e-08,2.71002e-08
37.5,37.5115,0.00090,3.95100e+01,3.95105e+01,3.95102e+01,3.95095e+01,2.45472e-08,1.60138e-08,2.11100e-08,3.32296e-08
37.5,37.511,-0.00045,3.95097e+01,3.95092e+01,3.95093e+01,3.95097e+01,2.23219e-08,3.03884e-08,2.88685e-08,2.22127e-08
