HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.5073,0.00230,3.95059e+01,3.95055e+01,3.95058e+01,3.95057e+01,2.40902e-08,2.94944e-08,2.45869e-08,2.74678e-08
37.5,37.5084,0.00065,3.95068e+01,3.95066e+01,3.95072e+01,3.95067e+01,2.69314e-08,2.96036e-08,1.98185e-08,2.80837e-08
37.5,37.5085,0.00010,3.95071e+01,3.95070e+01,3.95071e+01,3.95067e+01,2.34346e-08,2.50538e-08,2.28584e-08,2.94050e-08
37.5,37.5088,-0.00065,3.95074e+01,3.95070e+01,3.95068e+01,3.95071e+01,2.28484e-08,3.04778e-08,3.27031e-08,2.86102e-08
37.5,37.5097,0.00135,3.95081e+01,3.95084e+01,3.95083e+01,3.95080e+01,2.69413e-08,2.10901e-08,2.40604e-08,2.86003e-08
37.5,37.5093,-0.00050,3.95083e+01,3.95081e+01,3.95079e+01,3.95074e+01,1.70072e-08,2.04047e-08,2.26994e-08,3.20375e-08
37.5,37.5108,0.00065,3.95094e+01,3.95087e+01,3.95089e+01,3.95095e+01,2.32557e-08,3.56336e-08,3.20872e-08,2.16067e-08
37.5,37.5096,-0.00095,3.95082e+01,3.95076e+01,3.95085e+01,3.95083e+01,2.27690e-08,3.39647e-08,1.82688e-08,2.12789e-08
37.5,37.5118,0.00065,3.95105e+01,3.95096e+01,3.95099e+01,3.95105e+01,2.16961e-08,3.66370e-08,3.24845e-08,2.16663e-08
37.5,37.5101,-0.00155,3.95086e+01,3.95082e+01,3.95085e+01,3.95078e+01,2.43485e-08,3.08851e-08,2.64744e-08,3.80178e-08
