HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,35.3455,0.00470,3.73450e+01,3.73453e+01,3.73451e+01,3.73451e+01,8.00027e-09,4.08789e-09,6.21213e-09,5.91742e-09
35.5,35.849,0.00290,3.78486e+01,3.78488e+01,3.78489e+01,3.78487e+01,6.34624e-09,3.80145e-09,1.34442e-09,5.55317e-09
36.0,36.3531,0.00270,3.83530e+01,3.83527e+01,3.83529e+01,3.83530e+01,2.41068e-09,7.45555e-09,3.58125e-09,2.39909e-09
36.5,36.856,0.00285,3.88558e+01,3.88556e+01,3.88557e+01,3.88557e+01,3.29150e-09,6.43896e-09,5.42733e-09,5.30150e-09
37.0,37.3602,0.00300,3.93591e+01,3.93587e+01,3.93593e+01,3.93586e+01,1.83913e-08,2.58187e-08,1.41727e-08,2.61681e-08
37.5,37.8636,0.00245,3.98602e+01,3.98597e+01,3.98602e+01,3.98600e+01,5.69655e-08,6.48283e-08,5.68446e-08,5.99308e-08
38.0,38.3672,0.00260,4.03606e+01,4.03598e+01,4.03606e+01,4.03605e+01,1.10514e-07,1.23201e-07,1.09250e-07,1.12141e-07
38.5,38.8706,0.00320,4.08598e+01,4.08585e+01,4.08601e+01,4.08592e+01,1.79314e-07,2.02013e-07,1.74933e-07,1.90872e-07
39.0,39.3738,0.00220,4.13579e+01,4.13559e+01,4.13583e+01,4.13571e+01,2.64878e-07,2.97974e-07,2.58525e-07,2.78081e-07
39.5,39.8775,0.00255,4.18543e+01,4.18518e+01,4.18554e+01,4.18536e+01,3.86791e-07,4.27756e-07,3.68405e-07,3.99199e-07
40.0,40.3806,0.00240,4.23487e+01,4.23453e+01,4.23495e+01,4.23482e+01,5.31306e-07,5.89250e-07,5.19224e-07,5.39453e-07
40.5,40.8834,0.00255,4.28406e+01,4.28353e+01,4.28417e+01,4.28394e+01,7.14193e-07,8.01956e-07,6.95884e-07,7.33347e-07
41.0,41.3882,0.00315,4.33306e+01,4.33243e+01,4.33315e+01,4.33294e+01,9.60292e-07,1.06564e-06,9.45543e-07,9.79584e-07
41.5,41.891,0.00280,4.38143e+01,4.38045e+01,4.38147e+01,4.38131e+01,1.27817e-06,1.44270e-06,1.27276e-06,1.29949e-06
42.0,42.3957,0.00350,4.42929e+01,4.42808e+01,4.42931e+01,4.42931e+01,1.71441e-06,1.91477e-06,1.70968e-06,1.71071e-06
42.5,42.8978,0.00235,4.47605e+01,4.47431e+01,4.47589e+01,4.47606e+01,2.28871e-06,2.57844e-06,2.31632e-06,2.28672e-06
43.0,43.4021,0.00405,4.52174e+01,4.51932e+01,4.52122e+01,4.52145e+01,3.07942e-06,3.48215e-06,3.16621e-06,3.12673e-06
43.5,43.9035,0.00135,4.56466e+01,4.56155e+01,4.56380e+01,4.56477e+01,4.28308e-06,4.80126e-06,4.42642e-06,4.26374e-06
44.0,44.4073,0.00265,4.60496e+01,4.60068e+01,4.60330e+01,4.60527e+01,5.96302e-06,6.67616e-06,6.23942e-06,5.91135e-06
44.5,44.9104,0.00350,4.64085e+01,4.63429e+01,4.63766e+01,4.64066e+01,8.36634e-06,9.46004e-06,8.89886e-06,8.39818e-06
45.0,45.4145,0.00365,4.67034e+01,4.66262e+01,4.66563e+01,4.67074e+01,1.18548e-05,1.31423e-05,1.26405e-05,1.17880e-05
