HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3443,0.00410,3.73439e+01,3.73442e+01,3.73440e+01,3.73442e+01,6.39260e-09,1.36428e-09,4.75678e-09,1.94874e-09
35.5,35.8493,0.00355,3.78490e+01,3.78493e+01,3.78490e+01,3.78491e+01,4.88096e-09,-1.14242e-10,4.43723e-09,3.75344e-09
36.0,36.3518,0.00250,3.83515e+01,3.83521e+01,3.83517e+01,3.83517e+01,4.41074e-09,-5.33130e-09,1.45535e-09,1.46031e-09
36.5,36.8565,0.00330,3.88563e+01,3.88564e+01,3.88563e+01,3.88564e+01,3.36932e-09,1.10103e-09,2.52989e-09,1.03149e-09
37.0,37.3597,0.00255,3.93585e+01,3.93583e+01,3.93584e+01,3.93585e+01,2.05653e-08,2.37823e-08,2.12424e-08,2.04146e-08
37.5,37.8631,0.00265,3.98599e+01,3.98593e+01,3.98597e+01,3.98595e+01,5.36525e-08,6.41743e-08,5.67055e-08,6.04540e-08
38.0,38.3664,0.00250,4.03598e+01,4.03591e+01,4.03600e+01,4.03594e+01,1.10431e-07,1.21923e-07,1.06894e-07,1.15926e-07
38.5,38.8698,0.00290,4.08591e+01,4.08579e+01,4.08595e+01,4.08584e+01,1.79014e-07,1.97969e-07,1.71358e-07,1.89534e-07
39.0,39.3733,0.00325,4.13570e+01,4.13552e+01,4.13578e+01,4.13565e+01,2.71637e-07,3.01273e-07,2.58774e-07,2.79460e-07
39.5,39.8772,0.00280,4.18544e+01,4.18516e+01,4.18550e+01,4.18539e+01,3.79412e-07,4.26673e-07,3.69804e-07,3.88174e-07
40.0,40.3799,0.00225,4.23484e+01,4.23446e+01,4.23490e+01,4.23478e+01,5.25249e-07,5.89311e-07,5.15274e-07,5.35463e-07
40.5,40.8846,0.00350,4.28417e+01,4.28368e+01,4.28420e+01,4.28410e+01,7.14805e-07,7.97341e-07,7.10487e-07,7.26157e-07
41.0,41.3883,0.00345,4.33313e+01,4.33247e+01,4.33315e+01,4.33305e+01,9.50668e-07,1.06040e-06,9.46307e-07,9.63541e-07
41.5,41.8911,0.00255,4.38150e+01,4.38052e+01,4.38151e+01,4.38139e+01,1.26926e-06,1.43198e-06,1.26776e-06,1.28704e-06
42.0,42.3942,0.00195,4.42920e+01,4.42799e+01,4.42914e+01,4.42914e+01,1.70340e-06,1.90478e-06,1.71421e-06,1.71317e-06
42.5,42.8975,0.00240,4.47604e+01,4.47422e+01,4.47588e+01,4.47604e+01,2.28557e-06,2.58837e-06,2.31142e-06,2.28490e-06
43.0,43.4014,0.00335,4.52154e+01,4.51916e+01,4.52104e+01,4.52146e+01,3.10111e-06,3.49764e-06,3.18480e-06,3.11402e-06
43.5,43.9029,0.00170,4.56462e+01,4.56142e+01,4.56389e+01,4.56467e+01,4.27949e-06,4.81286e-06,4.40152e-06,4.27174e-06
44.0,44.4057,0.00270,4.60476e+01,4.60050e+01,4.60323e+01,4.60525e+01,5.97010e-06,6.67996e-06,6.22452e-06,5.88825e-06
44.5,44.9095,0.00385,4.64087e+01,4.63467e+01,4.63792e+01,4.64100e+01,8.34900e-06,9.38289e-06,8.84028e-06,8.32648e-06
45.0,45.413,0.00285,4.66982e+01,4.66215e+01,4.66578e+01,4.67059e+01,1.19156e-05,1.31950e-05,1.25891e-05,1.17878e-05
