HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.3538,0.00505,3.73527e+01,3.73528e+01,3.73527e+01,3.73528e+01,1.88698e-08,1.68598e-08,1.91579e-08,1.63764e-08
35.5,35.8583,0.00285,3.78574e+01,3.78577e+01,3.78575e+01,3.78576e+01,1.47952e-08,1.03232e-08,1.25170e-08,1.24077e-08
36.0,36.362,0.00280,3.83613e+01,3.83614e+01,3.83613e+01,3.83614e+01,1.24110e-08,9.86291e-09,1.11643e-08,1.06908e-08
36.5,36.865,0.00295,3.88643e+01,3.88643e+01,3.88644e+01,3.88643e+01,1.21478e-08,1.20136e-08,1.04109e-08,1.11709e-08
37.0,37.3691,0.00350,3.93674e+01,3.93672e+01,3.93674e+01,3.93674e+01,2.87924e-08,3.09563e-08,2.88685e-08,2.87708e-08
37.5,37.8728,0.00300,3.98689e+01,3.98686e+01,3.98690e+01,3.98688e+01,6.50949e-08,7.06133e-08,6.30253e-08,6.64261e-08
38.0,38.3766,0.00325,4.03695e+01,4.03690e+01,4.03698e+01,4.03693e+01,1.18713e-07,1.27455e-07,1.13141e-07,1.21105e-07
38.5,38.8792,0.00240,4.08680e+01,4.08669e+01,4.08684e+01,4.08678e+01,1.87309e-07,2.05629e-07,1.79403e-07,1.89978e-07
39.0,39.3839,0.00370,4.13673e+01,4.13655e+01,4.13679e+01,4.13668e+01,2.77079e-07,3.07547e-07,2.66615e-07,2.85031e-07
39.5,39.8874,0.00325,4.18640e+01,4.18612e+01,4.18649e+01,4.18636e+01,3.90439e-07,4.36261e-07,3.74827e-07,3.97434e-07
40.0,40.39,0.00190,4.23577e+01,4.23539e+01,4.23581e+01,4.23574e+01,5.38695e-07,6.01716e-07,5.31435e-07,5.43555e-07
40.5,40.8944,0.00335,4.28511e+01,4.28457e+01,4.28519e+01,4.28502e+01,7.22180e-07,8.12257e-07,7.07926e-07,7.36389e-07
41.0,41.3975,0.00270,4.33397e+01,4.33327e+01,4.33404e+01,4.33387e+01,9.64178e-07,1.08050e-06,9.52495e-07,9.80106e-07
41.5,41.9015,0.00295,4.38241e+01,4.38148e+01,4.38250e+01,4.38236e+01,1.29033e-06,1.44580e-06,1.27468e-06,1.29792e-06
42.0,42.4052,0.00305,4.43017e+01,4.42891e+01,4.43017e+01,4.43012e+01,1.72583e-06,1.93546e-06,1.72614e-06,1.73344e-06
42.5,42.9085,0.00265,4.47698e+01,4.47526e+01,4.47694e+01,4.47699e+01,2.31296e-06,2.59865e-06,2.31870e-06,2.31045e-06
43.0,43.412,0.00280,4.52247e+01,4.52009e+01,4.52229e+01,4.52236e+01,3.12286e-06,3.51939e-06,3.15220e-06,3.14087e-06
43.5,43.9145,0.00175,4.56571e+01,4.56240e+01,4.56478e+01,4.56562e+01,4.29068e-06,4.84309e-06,4.44621e-06,4.30602e-06
44.0,44.417,0.00210,4.60573e+01,4.60134e+01,4.60391e+01,4.60564e+01,5.99577e-06,6.72857e-06,6.29987e-06,6.01227e-06
44.5,44.9207,0.00305,4.64131e+01,4.63535e+01,4.63816e+01,4.64179e+01,8.46133e-06,9.45626e-06,8.98643e-06,8.38170e-06
45.0,45.4243,0.00315,4.67043e+01,4.66255e+01,4.66611e+01,4.67131e+01,1.20022e-05,1.33168e-05,1.27229e-05,1.18567e-05
