HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.3584,0.00155,3.93572e+01,3.93572e+01,3.93572e+01,3.93570e+01,2.00371e-08,2.06828e-08,1.95007e-08,2.30372e-08
37.0,37.3598,0.00065,3.93586e+01,3.93583e+01,3.93586e+01,3.93584e+01,2.06530e-08,2.44478e-08,2.07921e-08,2.34445e-08
37.0,37.3597,-0.00005,3.93586e+01,3.93587e+01,3.93583e+01,3.93584e+01,1.88251e-08,1.67986e-08,2.30769e-08,2.17358e-08
37.0,37.3597,-0.00010,3.93585e+01,3.93584e+01,3.93584e+01,3.93584e+01,1.96695e-08,2.09610e-08,2.12093e-08,2.08716e-08
37.0,37.3599,0.00030,3.93589e+01,3.93585e+01,3.93590e+01,3.93584e+01,1.70469e-08,2.34445e-08,1.57058e-08,2.45273e-08
37.0,37.3593,-0.00060,3.93584e+01,3.93582e+01,3.93580e+01,3.93581e+01,1.50204e-08,1.81397e-08,2.24213e-08,1.97689e-08
37.0,37.3595,-0.00070,3.93585e+01,3.93582e+01,3.93585e+01,3.93584e+01,1.66496e-08,2.21928e-08,1.68184e-08,1.83086e-08
37.0,37.3596,-0.00020,3.93588e+01,3.93583e+01,3.93584e+01,3.93584e+01,1.27753e-08,2.19842e-08,2.04841e-08,1.92225e-08
37.0,37.36,0.00035,3.93588e+01,3.93587e+01,3.93588e+01,3.93588e+01,2.02258e-08,2.23219e-08,1.92324e-08,2.05139e-08
37.0,37.3602,0.00005,3.93590e+01,3.93590e+01,3.93590e+01,3.93590e+01,2.04146e-08,2.08219e-08,1.97490e-08,1.93020e-08
