HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,35.3544,0.00525,3.73541e+01,3.73542e+01,3.73542e+01,3.73542e+01,4.27498e-09,3.42064e-09,2.83619e-09,3.08123e-09
35.5,35.8581,0.00350,3.78580e+01,3.78578e+01,3.78580e+01,3.78581e+01,1.66893e-09,4.66572e-09,2.39246e-09,8.01351e-10
36.0,36.3614,0.00210,3.83613e+01,3.83611e+01,3.83612e+01,3.83612e+01,2.05636e-09,4.42068e-09,3.48853e-09,3.12759e-09
36.5,36.8653,0.00305,3.88652e+01,3.88650e+01,3.88652e+01,3.88650e+01,1.47521e-09,4.20709e-09,2.44379e-09,5.20878e-09
37.0,37.3689,0.00285,3.93676e+01,3.93673e+01,3.93678e+01,3.93675e+01,2.11265e-08,2.68171e-08,1.83864e-08,2.39478e-08
37.5,37.8731,0.00330,3.98696e+01,3.98691e+01,3.98698e+01,3.98692e+01,5.91013e-08,6.67357e-08,5.52568e-08,6.54111e-08
38.0,38.3661,-0.00815,4.03596e+01,4.03590e+01,4.03595e+01,4.03591e+01,1.08322e-07,1.18771e-07,1.09547e-07,1.16226e-07
38.5,38.8674,0.00265,4.08567e+01,4.08556e+01,4.08571e+01,4.08562e+01,1.77852e-07,1.96253e-07,1.71342e-07,1.86594e-07
39.0,39.3705,0.00230,4.13548e+01,4.13528e+01,4.13547e+01,4.13540e+01,2.62303e-07,2.95139e-07,2.63342e-07,2.74809e-07
39.5,39.8746,0.00315,4.18518e+01,4.18490e+01,4.18522e+01,4.18514e+01,3.80309e-07,4.27211e-07,3.74158e-07,3.87241e-07
40.0,40.3774,0.00195,4.23458e+01,4.23420e+01,4.23467e+01,4.23451e+01,5.27236e-07,5.90553e-07,5.11458e-07,5.39063e-07
40.5,40.8809,0.00185,4.28381e+01,4.28329e+01,4.28392e+01,4.28371e+01,7.13122e-07,8.00648e-07,6.95267e-07,7.30548e-07
41.0,41.3855,0.00365,4.33280e+01,4.33212e+01,4.33284e+01,4.33272e+01,9.58102e-07,1.07253e-06,9.51133e-07,9.71556e-07
41.5,41.89,0.00305,4.38146e+01,4.38043e+01,4.38138e+01,4.38127e+01,1.25744e-06,1.42949e-06,1.27083e-06,1.28861e-06
42.0,42.3916,0.00220,4.42890e+01,4.42764e+01,4.42897e+01,4.42891e+01,1.71091e-06,1.92054e-06,1.69941e-06,1.70909e-06
42.5,42.8952,0.00245,4.47581e+01,4.47411e+01,4.47560e+01,4.47573e+01,2.28490e-06,2.56938e-06,2.32102e-06,2.29836e-06
43.0,43.3991,0.00295,4.52136e+01,4.51909e+01,4.52080e+01,4.52127e+01,3.09197e-06,3.47092e-06,3.18601e-06,3.10762e-06
43.5,43.9002,0.00090,4.56430e+01,4.56120e+01,4.56346e+01,4.56462e+01,4.28769e-06,4.80537e-06,4.42841e-06,4.23447e-06
44.0,44.4028,0.00245,4.60459e+01,4.60010e+01,4.60285e+01,4.60483e+01,5.95038e-06,6.69842e-06,6.23945e-06,5.90928e-06
44.5,44.906,0.00185,4.64013e+01,4.63341e+01,4.63768e+01,4.64056e+01,8.41369e-06,9.53446e-06,8.82260e-06,8.34169e-06
45.0,45.4099,0.00200,4.66973e+01,4.66168e+01,4.66545e+01,4.67093e+01,1.18790e-05,1.32212e-05,1.25930e-05,1.16792e-05
