HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.803,0.00355,3.68027e+01,3.68027e+01,3.68027e+01,3.68029e+01,5.41906e-09,4.20213e-09,4.98692e-09,2.37094e-09
35.5,35.3064,0.00230,3.73061e+01,3.73062e+01,3.73063e+01,3.73063e+01,4.66903e-09,2.56300e-09,9.38773e-10,1.28647e-09
36.0,35.8085,0.00185,3.78082e+01,3.78083e+01,3.78085e+01,3.78084e+01,4.78990e-09,3.32461e-09,3.57628e-10,1.04474e-09
36.5,36.3111,0.00160,3.83106e+01,3.83106e+01,3.83112e+01,3.83107e+01,8.34134e-09,8.04166e-09,-1.31296e-09,6.49028e-09
37.0,36.8137,0.00180,3.88134e+01,3.88132e+01,3.88135e+01,3.88134e+01,4.58128e-09,8.73042e-09,3.32793e-09,4.99520e-09
37.5,37.3154,0.00110,3.93139e+01,3.93137e+01,3.93143e+01,3.93140e+01,2.53932e-08,2.89165e-08,1.82605e-08,2.26481e-08
38.0,37.8174,0.00145,3.98136e+01,3.98137e+01,3.98138e+01,3.98137e+01,6.36114e-08,6.16593e-08,5.96841e-08,6.18349e-08
38.5,38.3199,0.00165,4.03129e+01,4.03135e+01,4.03133e+01,4.03128e+01,1.16997e-07,1.06879e-07,1.09308e-07,1.18110e-07
39.0,38.8217,0.00105,4.08096e+01,4.08116e+01,4.08110e+01,4.08107e+01,2.00947e-07,1.68555e-07,1.79188e-07,1.83109e-07
39.5,39.3241,0.00160,4.13059e+01,4.13078e+01,4.13087e+01,4.13080e+01,3.02853e-07,2.72430e-07,2.57426e-07,2.68166e-07
40.0,39.8247,-0.00030,4.17996e+01,4.18019e+01,4.18020e+01,4.18018e+01,4.17610e-07,3.80504e-07,3.77956e-07,3.82390e-07
40.5,40.3276,0.00125,4.22923e+01,4.22964e+01,4.22972e+01,4.22954e+01,5.88223e-07,5.20325e-07,5.07560e-07,5.36549e-07
41.0,40.8298,0.00095,4.27818e+01,4.27870e+01,4.27877e+01,4.27871e+01,8.00292e-07,7.12997e-07,7.01729e-07,7.11472e-07
41.5,41.3335,0.00210,4.32703e+01,4.32764e+01,4.32769e+01,4.32759e+01,1.05325e-06,9.52464e-07,9.42974e-07,9.60391e-07
42.0,41.8355,0.00175,4.37507e+01,4.37595e+01,4.37602e+01,4.37589e+01,1.41294e-06,1.26669e-06,1.25461e-06,1.27622e-06
42.5,42.338,0.00240,4.42242e+01,4.42364e+01,4.42359e+01,4.42362e+01,1.89633e-06,1.69439e-06,1.70148e-06,1.69727e-06
43.0,42.8403,0.00220,4.46868e+01,4.47042e+01,4.47021e+01,4.47039e+01,2.55849e-06,2.26826e-06,2.30324e-06,2.27359e-06
43.5,43.3414,0.00090,4.51340e+01,4.51566e+01,4.51501e+01,4.51564e+01,3.45793e-06,3.08032e-06,3.18873e-06,3.08400e-06
44.0,43.8427,0.00115,4.55543e+01,4.55879e+01,4.55819e+01,4.55909e+01,4.80845e-06,4.24765e-06,4.34828e-06,4.19696e-06
44.5,44.344,0.00075,4.59430e+01,4.59922e+01,4.59702e+01,4.59951e+01,6.68476e-06,5.86561e-06,6.23139e-06,5.81637e-06
45.0,44.8457,0.00050,4.62836e+01,4.63440e+01,4.63162e+01,4.63504e+01,9.37148e-06,8.36349e-06,8.82714e-06,8.25736e-06
