HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.5,37.3097,0.00275,3.93080e+01,3.93078e+01,3.93081e+01,3.93081e+01,2.76864e-08,3.09050e-08,2.73089e-08,2.68420e-08
37.5,37.3112,0.00045,3.93096e+01,3.93096e+01,3.93098e+01,3.93097e+01,2.67227e-08,2.69910e-08,2.41498e-08,2.49545e-08
37.5,37.3115,-0.00010,3.93103e+01,3.93098e+01,3.93101e+01,3.93100e+01,2.07623e-08,2.75373e-08,2.26895e-08,2.56797e-08
37.5,37.3122,0.00055,3.93108e+01,3.93108e+01,3.93107e+01,3.93109e+01,2.34246e-08,2.32557e-08,2.49048e-08,2.23120e-08
37.5,37.3123,0.00015,3.93111e+01,3.93109e+01,3.93112e+01,3.93112e+01,1.97093e-08,2.35736e-08,1.77721e-08,1.80304e-08
37.5,37.3125,-0.00015,3.93118e+01,3.93114e+01,3.93111e+01,3.93113e+01,1.24375e-08,1.78317e-08,2.36432e-08,2.06133e-08
37.5,37.313,0.00045,3.93117e+01,3.93117e+01,3.93116e+01,3.93116e+01,2.11994e-08,2.20239e-08,2.27094e-08,2.39114e-08
37.5,37.3136,0.00075,3.93126e+01,3.93123e+01,3.93123e+01,3.93122e+01,1.61032e-08,2.10702e-08,2.17259e-08,2.39909e-08
37.5,37.3139,0.00060,3.93128e+01,3.93127e+01,3.93127e+01,3.93125e+01,1.77622e-08,1.99080e-08,2.07325e-08,2.33054e-08
37.5,37.3141,0.00015,3.93130e+01,3.93126e+01,3.93129e+01,3.93128e+01,1.88947e-08,2.41896e-08,2.02755e-08,2.23517e-08
