HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.8043,0.00345,3.68043e+01,3.68043e+01,3.68042e+01,3.68041e+01,1.49012e-10,-7.73205e-10,2.15901e-09,2.70042e-09
35.5,35.3072,0.00200,3.73072e+01,3.73074e+01,3.73074e+01,3.73072e+01,7.35124e-10,-3.20872e-09,-2.96864e-09,-6.63930e-10
36.0,35.8103,0.00255,3.78103e+01,3.78103e+01,3.78103e+01,3.78109e+01,9.60297e-11,-2.21862e-10,-3.55972e-10,-9.42416e-09
36.5,36.3126,0.00290,3.83126e+01,3.83124e+01,3.83124e+01,3.83126e+01,6.07636e-10,3.29150e-09,3.03653e-09,-3.80807e-10
37.0,36.8143,0.00115,3.88147e+01,3.88143e+01,3.88140e+01,3.88143e+01,-6.78168e-09,-8.27842e-11,4.85281e-09,-3.51005e-10
37.5,37.3169,0.00295,3.93162e+01,3.93157e+01,3.93159e+01,3.93154e+01,1.24160e-08,2.03533e-08,1.65121e-08,2.43220e-08
38.0,37.8184,0.00080,3.98148e+01,3.98152e+01,3.98152e+01,3.98151e+01,5.99904e-08,5.36260e-08,5.37551e-08,5.50201e-08
38.5,38.3216,0.00235,4.03145e+01,4.03151e+01,4.03156e+01,4.03148e+01,1.18934e-07,1.08338e-07,1.00727e-07,1.13750e-07
39.0,38.8239,0.00205,4.08120e+01,4.08133e+01,4.08138e+01,4.08130e+01,1.98369e-07,1.76410e-07,1.68223e-07,1.81288e-07
39.5,39.3265,0.00145,4.13088e+01,4.13108e+01,4.13111e+01,4.13105e+01,2.94477e-07,2.61408e-07,2.57224e-07,2.67342e-07
40.0,39.8284,0.00190,4.18034e+01,4.18057e+01,4.18061e+01,4.18059e+01,4.17117e-07,3.78955e-07,3.71958e-07,3.74345e-07
40.5,40.3304,0.00140,4.22955e+01,4.22994e+01,4.22998e+01,4.22986e+01,5.81978e-07,5.16966e-07,5.10820e-07,5.29900e-07
41.0,40.8338,0.00235,4.27858e+01,4.27913e+01,4.27920e+01,4.27906e+01,8.00624e-07,7.08689e-07,6.96942e-07,7.19521e-07
41.5,41.3353,0.00175,4.32713e+01,4.32783e+01,4.32794e+01,4.32781e+01,1.06695e-06,9.49894e-07,9.31165e-07,9.53237e-07
42.0,41.8382,0.00250,4.37531e+01,4.37620e+01,4.37631e+01,4.37618e+01,1.41942e-06,1.27074e-06,1.25215e-06,1.27318e-06
42.5,42.3396,0.00160,4.42257e+01,4.42384e+01,4.42379e+01,4.42381e+01,1.89801e-06,1.68690e-06,1.69558e-06,1.69279e-06
43.0,42.8408,0.00100,4.46877e+01,4.47045e+01,4.47018e+01,4.47043e+01,2.55153e-06,2.27188e-06,2.31654e-06,2.27493e-06
43.5,43.3416,-0.00055,4.51349e+01,4.51582e+01,4.51535e+01,4.51584e+01,3.44649e-06,3.05774e-06,3.13650e-06,3.05453e-06
44.0,43.8445,0.00100,4.55598e+01,4.55900e+01,4.55830e+01,4.55909e+01,4.74686e-06,4.24292e-06,4.35867e-06,4.22738e-06
44.5,44.3465,0.00215,4.59492e+01,4.59928e+01,4.59779e+01,4.59950e+01,6.62304e-06,5.89682e-06,6.14473e-06,5.85921e-06
45.0,44.8479,0.00090,4.62880e+01,4.63477e+01,4.63243e+01,4.63523e+01,9.33472e-06,8.33822e-06,8.72969e-06,8.26229e-06
