HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.3158,0.00175,3.93144e+01,3.93143e+01,3.93146e+01,3.93143e+01,2.29975e-08,2.50538e-08,2.06530e-08,2.44876e-08
37.5,37.3161,0.00015,3.93148e+01,3.93143e+01,3.93148e+01,3.93147e+01,2.15272e-08,3.01997e-08,2.14179e-08,2.33849e-08
37.5,37.3161,-0.00040,3.93149e+01,3.93148e+01,3.93147e+01,3.93146e+01,1.96894e-08,2.22524e-08,2.36332e-08,2.44876e-08
37.5,37.3172,0.00065,3.93160e+01,3.93158e+01,3.93159e+01,3.93159e+01,2.02159e-08,2.29081e-08,2.13186e-08,2.22027e-08
37.5,37.3166,-0.00115,3.93152e+01,3.93151e+01,3.93154e+01,3.93154e+01,2.26200e-08,2.54313e-08,1.94510e-08,2.01265e-08
37.5,37.3176,-0.00040,3.93162e+01,3.93162e+01,3.93164e+01,3.93161e+01,2.40306e-08,2.30173e-08,2.05537e-08,2.47359e-08
37.5,37.3185,0.00065,3.93172e+01,3.93173e+01,3.93174e+01,3.93174e+01,2.15967e-08,2.03550e-08,1.87457e-08,1.91430e-08
37.5,37.3175,-0.00040,3.93164e+01,3.93161e+01,3.93162e+01,3.93162e+01,1.88450e-08,2.40505e-08,2.09908e-08,2.11596e-08
37.5,37.3176,-0.00005,3.93163e+01,3.93168e+01,3.93165e+01,3.93161e+01,2.19842e-08,1.38283e-08,1.84079e-08,2.46962e-08
37.5,37.3177,-0.00050,3.93165e+01,3.93162e+01,3.93165e+01,3.93165e+01,2.01066e-08,2.49445e-08,1.99874e-08,2.06431e-08
