HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.3138,0.00130,3.93128e+01,3.93123e+01,3.93126e+01,3.93123e+01,1.61926e-08,2.55108e-08,2.03947e-08,2.42889e-08
37.5,37.3149,0.00035,3.93135e+01,3.93140e+01,3.93135e+01,3.93136e+01,2.25902e-08,1.55866e-08,2.29577e-08,2.23716e-08
37.5,37.3149,-0.00060,3.93140e+01,3.93136e+01,3.93140e+01,3.93141e+01,1.56661e-08,2.23716e-08,1.55866e-08,1.26859e-08
37.5,37.3153,0.00020,3.93141e+01,3.93140e+01,3.93142e+01,3.93141e+01,1.92920e-08,2.11994e-08,1.85271e-08,1.98583e-08
37.5,37.3164,0.00045,3.93153e+01,3.93153e+01,3.93156e+01,3.93152e+01,1.77026e-08,1.81595e-08,1.34011e-08,2.05239e-08
37.5,37.3164,0.00035,3.93153e+01,3.93148e+01,3.93155e+01,3.93149e+01,1.79211e-08,2.63651e-08,1.49707e-08,2.56499e-08
37.5,37.3159,-0.00100,3.93146e+01,3.93148e+01,3.93146e+01,3.93146e+01,2.19643e-08,1.80999e-08,2.18054e-08,2.13782e-08
37.5,37.3162,-0.00060,3.93153e+01,3.93149e+01,3.93152e+01,3.93153e+01,1.46528e-08,2.21729e-08,1.60933e-08,1.46528e-08
37.5,37.3165,-0.00085,3.93156e+01,3.93152e+01,3.93155e+01,3.93149e+01,1.50601e-08,2.23617e-08,1.64211e-08,2.66035e-08
37.5,37.3168,0.00045,3.93154e+01,3.93157e+01,3.93156e+01,3.93155e+01,2.35637e-08,1.76827e-08,1.93417e-08,2.10802e-08
