HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.0362,0.00135,3.90355e+01,3.90354e+01,3.90355e+01,3.90356e+01,1.18315e-08,1.31925e-08,1.12851e-08,1.03414e-08
37.0,37.0365,0.00055,3.90358e+01,3.90357e+01,3.90359e+01,3.90358e+01,1.24474e-08,1.26461e-08,1.06394e-08,1.18812e-08
37.0,37.0367,-0.00040,3.90360e+01,3.90360e+01,3.90363e+01,3.90363e+01,1.12156e-08,1.22289e-08,7.02341e-09,7.45058e-09
37.0,37.0372,-0.00035,3.90367e+01,3.90368e+01,3.90366e+01,3.90367e+01,8.33472e-09,6.12934e-09,9.68575e-09,8.05656e-09
37.0,37.0379,0.00025,3.90373e+01,3.90373e+01,3.90372e+01,3.90376e+01,1.02719e-08,1.01427e-08,1.17520e-08,5.71211e-09
37.0,37.0381,0.00010,3.90375e+01,3.90377e+01,3.90375e+01,3.90375e+01,9.59635e-09,6.48697e-09,9.17912e-09,9.40760e-09
37.0,37.0376,-0.00015,3.90372e+01,3.90370e+01,3.90370e+01,3.90373e+01,6.68565e-09,9.38773e-09,9.62615e-09,4.92732e-09
37.0,37.0377,0.00055,3.90375e+01,3.90372e+01,3.90372e+01,3.90371e+01,3.78489e-09,7.96715e-09,8.91089e-09,1.03712e-08
37.0,37.0374,-0.00050,3.90370e+01,3.90370e+01,3.90370e+01,3.90366e+01,7.31150e-09,7.45058e-09,7.28170e-09,1.36097e-08
37.0,37.0376,-0.00025,3.90373e+01,3.90372e+01,3.90370e+01,3.90372e+01,4.67896e-09,7.37111e-09,9.17912e-09,7.22210e-09
