HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.0,37.036,0.00205,3.90356e+01,3.90353e+01,3.90353e+01,3.90352e+01,6.97374e-09,1.11858e-08,1.19309e-08,1.26362e-08
37.0,37.0371,0.00075,3.90363e+01,3.90368e+01,3.90366e+01,3.90366e+01,1.29143e-08,5.53330e-09,8.68241e-09,8.11617e-09
37.0,37.0369,0.00030,3.90363e+01,3.90361e+01,3.90363e+01,3.90362e+01,1.01129e-08,1.27057e-08,1.04010e-08,1.09871e-08
37.0,37.0368,-0.00040,3.90362e+01,3.90362e+01,3.90366e+01,3.90361e+01,9.16918e-09,9.84470e-09,3.91404e-09,1.12653e-08
37.0,37.0359,-0.00080,3.90353e+01,3.90353e+01,3.90355e+01,3.90355e+01,9.61622e-09,1.04109e-08,7.04328e-09,6.31809e-09
37.0,37.0371,0.00035,3.90364e+01,3.90366e+01,3.90369e+01,3.90367e+01,1.10666e-08,8.46386e-09,4.13259e-09,6.39757e-09
37.0,37.0374,0.00025,3.90366e+01,3.90368e+01,3.90365e+01,3.90367e+01,1.29441e-08,9.32813e-09,1.46627e-08,1.10865e-08
37.0,37.0371,0.00000,3.90366e+01,3.90366e+01,3.90365e+01,3.90364e+01,8.96056e-09,8.67248e-09,1.01229e-08,1.10567e-08
37.0,37.0371,-0.00015,3.90367e+01,3.90367e+01,3.90366e+01,3.90366e+01,6.08961e-09,6.74526e-09,7.77841e-09,8.74201e-09
37.0,37.0364,-0.00080,3.90359e+01,3.90363e+01,3.90358e+01,3.90359e+01,8.29498e-09,2.31465e-09,9.38773e-09,8.18570e-09
