HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.0421,0.00130,3.90410e+01,3.90411e+01,3.90411e+01,3.90410e+01,1.77721e-08,1.70966e-08,1.61529e-08,1.78019e-08
37.0,37.0426,-0.00040,3.90417e+01,3.90418e+01,3.90418e+01,3.90416e+01,1.51098e-08,1.40468e-08,1.30037e-08,1.59045e-08
37.0,37.0435,0.00030,3.90427e+01,3.90427e+01,3.90428e+01,3.90428e+01,1.30137e-08,1.37985e-08,1.11858e-08,1.23580e-08
37.0,37.0436,0.00045,3.90427e+01,3.90428e+01,3.90432e+01,3.90429e+01,1.46528e-08,1.34011e-08,7.07308e-09,1.24077e-08
37.0,37.0435,-0.00020,3.90429e+01,3.90427e+01,3.90431e+01,3.90428e+01,1.00434e-08,1.34706e-08,6.68565e-09,1.17918e-08
37.0,37.0429,-0.00020,3.90423e+01,3.90423e+01,3.90424e+01,3.90422e+01,1.01626e-08,1.06394e-08,8.10623e-09,1.15236e-08
37.0,37.0427,-0.00055,3.90420e+01,3.90421e+01,3.90422e+01,3.90421e+01,1.17222e-08,9.18905e-09,8.84136e-09,1.07388e-08
37.0,37.0429,0.00065,3.90424e+01,3.90423e+01,3.90422e+01,3.90423e+01,8.78175e-09,1.04507e-08,1.15732e-08,1.06196e-08
37.0,37.0424,-0.00015,3.90418e+01,3.90418e+01,3.90416e+01,3.90418e+01,1.00533e-08,9.75529e-09,1.36097e-08,9.84470e-09
37.0,37.0424,0.00050,3.90417e+01,3.90416e+01,3.90419e+01,3.90416e+01,1.11858e-08,1.29243e-08,8.83142e-09,1.25468e-08
