HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.0418,-0.00150,3.70414e+01,3.70415e+01,3.70414e+01,3.70415e+01,6.61115e-09,5.22534e-09,7.25355e-09,5.49853e-09
35.5,35.5395,-0.00190,3.75392e+01,3.75392e+01,3.75392e+01,3.75392e+01,4.26504e-09,4.98361e-09,4.30478e-09,4.71373e-09
36.0,36.037,-0.00265,3.80369e+01,3.80367e+01,3.80366e+01,3.80368e+01,1.31627e-09,4.84784e-09,6.03663e-09,3.91735e-09
36.5,36.5333,-0.00360,3.85331e+01,3.85331e+01,3.85332e+01,3.85333e+01,3.55807e-09,3.97033e-09,1.35435e-09,6.29160e-11
37.0,37.0304,-0.00370,3.90299e+01,3.90298e+01,3.90301e+01,3.90299e+01,9.08640e-09,1.00881e-08,5.50184e-09,8.71718e-09
37.5,37.5288,-0.00295,3.95267e+01,3.95268e+01,3.95269e+01,3.95269e+01,3.48406e-08,3.37462e-08,3.19431e-08,3.23322e-08
38.0,38.0247,-0.00405,4.00203e+01,4.00198e+01,4.00203e+01,4.00202e+01,7.34727e-08,8.08703e-08,7.25206e-08,7.54313e-08
38.5,38.5229,-0.00310,4.05152e+01,4.05142e+01,4.05149e+01,4.05147e+01,1.28039e-07,1.45503e-07,1.33811e-07,1.37109e-07
39.0,39.0201,-0.00250,4.10076e+01,4.10064e+01,4.10078e+01,4.10071e+01,2.07603e-07,2.29216e-07,2.04884e-07,2.16011e-07
39.5,39.5178,-0.00300,4.14996e+01,4.14974e+01,4.15000e+01,4.14989e+01,3.03300e-07,3.39867e-07,2.97202e-07,3.15068e-07
40.0,40.0151,-0.00335,4.19895e+01,4.19867e+01,4.19902e+01,4.19890e+01,4.26112e-07,4.73912e-07,4.14987e-07,4.35874e-07
40.5,40.5116,-0.00320,4.24768e+01,4.24723e+01,4.24772e+01,4.24758e+01,5.80225e-07,6.55307e-07,5.73013e-07,5.96154e-07
41.0,41.0099,-0.00290,4.29630e+01,4.29573e+01,4.29637e+01,4.29624e+01,7.81836e-07,8.77284e-07,7.70640e-07,7.91859e-07
41.5,41.5069,-0.00280,4.34444e+01,4.34371e+01,4.34447e+01,4.34439e+01,1.04234e-06,1.16357e-06,1.03677e-06,1.05103e-06
42.0,42.0044,-0.00255,4.39220e+01,4.39115e+01,4.39211e+01,4.39202e+01,1.37373e-06,1.54937e-06,1.38931e-06,1.40341e-06
42.5,42.5011,-0.00345,4.43906e+01,4.43770e+01,4.43902e+01,4.43894e+01,1.84272e-06,2.06926e-06,1.84851e-06,1.86176e-06
43.0,42.9983,-0.00330,4.48503e+01,4.48314e+01,4.48487e+01,4.48500e+01,2.46700e-06,2.78208e-06,2.49327e-06,2.47178e-06
43.5,43.494,-0.00580,4.52938e+01,4.52695e+01,4.52895e+01,4.52938e+01,3.33734e-06,3.74302e-06,3.40869e-06,3.33703e-06
44.0,43.9918,-0.00320,4.57191e+01,4.56839e+01,4.57090e+01,4.57194e+01,4.54672e-06,5.13351e-06,4.71479e-06,4.54071e-06
44.5,44.489,-0.00245,4.61082e+01,4.60614e+01,4.60933e+01,4.61138e+01,6.34873e-06,7.12853e-06,6.59717e-06,6.25470e-06
45.0,44.9864,-0.00280,4.64500e+01,4.63914e+01,4.64201e+01,4.64573e+01,8.94279e-06,9.91874e-06,9.44006e-06,8.81984e-06
