HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.0375,0.00085,3.90369e+01,3.90367e+01,3.90368e+01,3.90368e+01,1.02619e-08,1.32819e-08,1.13448e-08,1.24574e-08
37.0,37.0391,0.00025,3.90384e+01,3.90382e+01,3.90382e+01,3.90385e+01,1.08580e-08,1.42157e-08,1.41958e-08,1.08182e-08
37.0,37.0391,0.00030,3.90387e+01,3.90387e+01,3.90386e+01,3.90385e+01,7.21216e-09,7.28170e-09,8.45393e-09,1.00036e-08
37.0,37.0396,-0.00015,3.90391e+01,3.90388e+01,3.90390e+01,3.90391e+01,8.91089e-09,1.25766e-08,9.83477e-09,8.96056e-09
37.0,37.0388,-0.00045,3.90382e+01,3.90379e+01,3.90381e+01,3.90383e+01,9.39767e-09,1.53879e-08,1.08778e-08,8.38439e-09
37.0,37.0387,0.00045,3.90379e+01,3.90380e+01,3.90381e+01,3.90382e+01,1.26859e-08,1.15335e-08,1.05898e-08,8.68241e-09
37.0,37.0394,0.00120,3.90388e+01,3.90388e+01,3.90389e+01,3.90388e+01,9.72549e-09,1.06990e-08,7.86781e-09,1.06196e-08
37.0,37.0388,0.00020,3.90385e+01,3.90380e+01,3.90381e+01,3.90382e+01,4.46041e-09,1.40468e-08,1.13149e-08,9.67582e-09
37.0,37.0389,0.00090,3.90383e+01,3.90385e+01,3.90384e+01,3.90382e+01,9.88444e-09,6.32803e-09,8.49366e-09,1.17322e-08
37.0,37.0382,-0.00035,3.90375e+01,3.90376e+01,3.90377e+01,3.90383e+01,1.15434e-08,1.00931e-08,8.34465e-09,-1.72853e-09
