HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.6859,0.00020,3.66859e+01,3.66857e+01,3.66856e+01,3.66857e+01,-6.62274e-11,3.36435e-09,4.67565e-09,3.85443e-09
35.5,35.1838,-0.00205,3.71837e+01,3.71837e+01,3.71837e+01,3.71837e+01,2.40571e-09,2.12755e-09,1.13249e-09,1.19706e-09
36.0,35.6819,-0.00295,3.76818e+01,3.76816e+01,3.76819e+01,3.76818e+01,1.81960e-09,4.58128e-09,5.51343e-10,1.97192e-09
36.5,36.18,-0.00225,3.81798e+01,3.81798e+01,3.81797e+01,3.81799e+01,2.51498e-09,2.59777e-09,4.51008e-09,1.41892e-09
37.0,36.6788,-0.00180,3.86790e+01,3.86789e+01,3.86787e+01,3.86787e+01,-3.74847e-09,-9.20561e-10,2.43220e-09,1.12752e-09
37.5,37.1758,-0.00290,3.91746e+01,3.91750e+01,3.91747e+01,3.91747e+01,2.00702e-08,1.33283e-08,1.85768e-08,1.89096e-08
38.0,37.6739,-0.00290,3.96712e+01,3.96711e+01,3.96715e+01,3.96707e+01,4.58128e-08,4.68625e-08,4.01487e-08,5.39571e-08
38.5,38.1721,-0.00260,4.01661e+01,4.01667e+01,4.01662e+01,4.01655e+01,9.94917e-08,8.96189e-08,9.87467e-08,1.10168e-07
39.0,38.6702,-0.00265,4.06600e+01,4.06603e+01,4.06606e+01,4.06592e+01,1.69592e-07,1.65433e-07,1.60310e-07,1.83346e-07
39.5,39.1681,-0.00245,4.11530e+01,4.11538e+01,4.11535e+01,4.11515e+01,2.52451e-07,2.37597e-07,2.42781e-07,2.77193e-07
40.0,39.6661,-0.00205,4.16443e+01,4.16461e+01,4.16454e+01,4.16431e+01,3.62805e-07,3.33745e-07,3.45826e-07,3.83639e-07
40.5,40.1639,-0.00160,4.21347e+01,4.21357e+01,4.21348e+01,4.21312e+01,4.87283e-07,4.70794e-07,4.84536e-07,5.44924e-07
41.0,40.6623,-0.00130,4.26223e+01,4.26239e+01,4.26229e+01,4.26182e+01,6.66706e-07,6.40104e-07,6.56439e-07,7.35020e-07
41.5,41.1598,-0.00235,4.31065e+01,4.31078e+01,4.31067e+01,4.31009e+01,8.88521e-07,8.66556e-07,8.85225e-07,9.82573e-07
42.0,41.6575,-0.00315,4.35870e+01,4.35879e+01,4.35873e+01,4.35788e+01,1.17595e-06,1.16002e-06,1.16983e-06,1.31165e-06
42.5,42.1558,-0.00255,4.40610e+01,4.40617e+01,4.40622e+01,4.40512e+01,1.58059e-06,1.56878e-06,1.56070e-06,1.74456e-06
43.0,42.6528,-0.00305,4.45276e+01,4.45252e+01,4.45266e+01,4.45119e+01,2.08649e-06,2.12739e-06,2.10457e-06,2.34912e-06
43.5,43.1498,-0.00470,4.49800e+01,4.49780e+01,4.49818e+01,4.49593e+01,2.83075e-06,2.86480e-06,2.80065e-06,3.17525e-06
44.0,43.6476,-0.00300,4.54160e+01,4.54075e+01,4.54184e+01,4.53879e+01,3.86133e-06,4.00323e-06,3.82143e-06,4.32904e-06
44.5,44.1447,-0.00340,4.58255e+01,4.58101e+01,4.58244e+01,4.57825e+01,5.32202e-06,5.57811e-06,5.33966e-06,6.03765e-06
45.0,44.6423,-0.00320,4.61946e+01,4.61676e+01,4.61906e+01,4.61373e+01,7.46434e-06,7.91303e-06,7.52943e-06,8.41873e-06
