HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.5,37.192,0.00135,3.91910e+01,3.91907e+01,3.91907e+01,3.91910e+01,1.60237e-08,2.09808e-08,2.22027e-08,1.66297e-08
37.5,37.1934,0.00140,3.91923e+01,3.91923e+01,3.91920e+01,3.91923e+01,1.87854e-08,1.79509e-08,2.25703e-08,1.90238e-08
37.5,37.1928,-0.00055,3.91920e+01,3.91916e+01,3.91915e+01,3.91916e+01,1.31627e-08,1.96199e-08,2.11199e-08,1.99974e-08
37.5,37.1936,0.00095,3.91930e+01,3.91929e+01,3.91932e+01,3.91925e+01,1.05004e-08,1.14838e-08,6.82473e-09,1.87357e-08
37.5,37.1943,0.00075,3.91935e+01,3.91934e+01,3.91930e+01,3.91933e+01,1.29640e-08,1.57853e-08,2.19246e-08,1.65006e-08
37.5,37.1936,-0.00020,3.91927e+01,3.91931e+01,3.91927e+01,3.91926e+01,1.48018e-08,7.99696e-09,1.46429e-08,1.66694e-08
37.5,37.1929,-0.00095,3.91918e+01,3.91923e+01,3.91920e+01,3.91922e+01,1.84576e-08,9.63608e-09,1.47621e-08,1.18216e-08
37.5,37.1935,-0.00065,3.91930e+01,3.91928e+01,3.91924e+01,3.91923e+01,7.86781e-09,1.17918e-08,1.89940e-08,2.06629e-08
37.5,37.1945,0.00020,3.91935e+01,3.91937e+01,3.91931e+01,3.91934e+01,1.60734e-08,1.33117e-08,2.32557e-08,1.86364e-08
37.5,37.1943,0.00000,3.91933e+01,3.91929e+01,3.91937e+01,3.91934e+01,1.61032e-08,2.41101e-08,9.44734e-09,1.47820e-08
