HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.6852,-0.00050,3.66843e+01,3.66843e+01,3.66843e+01,3.66844e+01,1.44872e-08,1.44127e-08,1.44525e-08,1.36925e-08
35.5,35.1838,-0.00225,3.71832e+01,3.71831e+01,3.71832e+01,3.71832e+01,1.07719e-08,1.09772e-08,1.01825e-08,1.08216e-08
36.0,35.6817,-0.00240,3.76811e+01,3.76811e+01,3.76812e+01,3.76811e+01,9.99868e-09,9.43244e-09,7.51846e-09,9.35296e-09
36.5,36.1793,-0.00340,3.81787e+01,3.81790e+01,3.81788e+01,3.81788e+01,1.00748e-08,5.56310e-09,7.61284e-09,8.47545e-09
37.0,36.6773,-0.00300,3.86769e+01,3.86768e+01,3.86768e+01,3.86768e+01,7.36945e-09,8.69400e-09,8.18736e-09,8.17411e-09
37.5,37.1752,-0.00315,3.91739e+01,3.91738e+01,3.91738e+01,3.91738e+01,2.16895e-08,2.33071e-08,2.39462e-08,2.41349e-08
38.0,37.6734,-0.00250,3.96701e+01,3.96701e+01,3.96700e+01,3.96697e+01,5.46028e-08,5.45267e-08,5.69274e-08,6.16395e-08
38.5,38.1711,-0.00275,4.01644e+01,4.01651e+01,4.01651e+01,4.01644e+01,1.11095e-07,1.00139e-07,9.95464e-08,1.11159e-07
39.0,38.6684,-0.00280,4.06583e+01,4.06587e+01,4.06584e+01,4.06574e+01,1.68211e-07,1.61661e-07,1.66431e-07,1.83814e-07
39.5,39.1664,-0.00305,4.11507e+01,4.11521e+01,4.11515e+01,4.11497e+01,2.62047e-07,2.38977e-07,2.48773e-07,2.78672e-07
40.0,39.6648,-0.00310,4.16428e+01,4.16440e+01,4.16435e+01,4.16409e+01,3.66042e-07,3.46075e-07,3.55067e-07,3.98649e-07
40.5,40.1635,-0.00185,4.21335e+01,4.21345e+01,4.21340e+01,4.21304e+01,5.00689e-07,4.83758e-07,4.91314e-07,5.51952e-07
41.0,40.6621,-0.00105,4.26218e+01,4.26231e+01,4.26225e+01,4.26176e+01,6.71438e-07,6.50037e-07,6.60226e-07,7.41507e-07
41.5,41.1588,-0.00260,4.31043e+01,4.31057e+01,4.31052e+01,4.30996e+01,9.07825e-07,8.84851e-07,8.93220e-07,9.86657e-07
42.0,41.6564,-0.00295,4.35845e+01,4.35859e+01,4.35855e+01,4.35768e+01,1.19794e-06,1.17479e-06,1.18167e-06,1.32701e-06
42.5,42.1547,-0.00210,4.40605e+01,4.40599e+01,4.40594e+01,4.40490e+01,1.57019e-06,1.57987e-06,1.58793e-06,1.76184e-06
43.0,42.6523,-0.00240,4.45268e+01,4.45238e+01,4.45263e+01,4.45123e+01,2.09215e-06,2.14226e-06,2.10070e-06,2.33338e-06
43.5,43.1483,-0.00475,4.49781e+01,4.49766e+01,4.49786e+01,4.49581e+01,2.83722e-06,2.86309e-06,2.82870e-06,3.17122e-06
44.0,43.6472,-0.00260,4.54148e+01,4.54078e+01,4.54157e+01,4.53879e+01,3.87350e-06,3.99129e-06,3.85916e-06,4.32351e-06
44.5,44.1446,-0.00280,4.58248e+01,4.58091e+01,4.58236e+01,4.57808e+01,5.33088e-06,5.59345e-06,5.35057e-06,6.06527e-06
45.0,44.6438,-0.00100,4.61929e+01,4.61652e+01,4.61896e+01,4.61351e+01,7.51746e-06,7.97887e-06,7.57181e-06,8.48129e-06
