HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.1929,0.00235,3.91914e+01,3.91918e+01,3.91916e+01,3.91923e+01,2.48750e-08,1.77920e-08,2.16762e-08,1.00235e-08
37.5,37.1933,0.00135,3.91926e+01,3.91926e+01,3.91924e+01,3.91927e+01,1.24772e-08,1.23382e-08,1.48316e-08,1.04705e-08
37.5,37.1937,0.00040,3.91929e+01,3.91932e+01,3.91926e+01,3.91930e+01,1.26461e-08,7.84794e-09,1.78317e-08,1.17819e-08
37.5,37.1932,0.00010,3.91919e+01,3.91924e+01,3.91924e+01,3.91923e+01,2.11100e-08,1.36793e-08,1.27653e-08,1.56164e-08
37.5,37.1937,0.00065,3.91927e+01,3.91923e+01,3.91926e+01,3.91931e+01,1.74642e-08,2.36034e-08,1.87655e-08,9.62615e-09
37.5,37.1931,0.00045,3.91917e+01,3.91920e+01,3.91921e+01,3.91920e+01,2.27690e-08,1.77821e-08,1.61429e-08,1.83582e-08
37.5,37.1933,-0.00050,3.91923e+01,3.91928e+01,3.91921e+01,3.91925e+01,1.59542e-08,7.62939e-09,2.07822e-08,1.37091e-08
37.5,37.1933,-0.00065,3.91924e+01,3.91923e+01,3.91924e+01,3.91923e+01,1.44243e-08,1.58548e-08,1.44144e-08,1.71363e-08
37.5,37.1934,0.00020,3.91930e+01,3.91927e+01,3.91922e+01,3.91927e+01,6.36776e-09,1.24375e-08,1.95702e-08,1.11759e-08
37.5,37.1933,-0.00065,3.91925e+01,3.91920e+01,3.91919e+01,3.91926e+01,1.33812e-08,2.18749e-08,2.28385e-08,1.23779e-08
