HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.6854,-0.00065,3.66851e+01,3.66853e+01,3.66853e+01,3.66853e+01,4.34948e-09,2.00338e-09,1.36760e-09,2.40074e-09
35.5,35.1843,-0.00185,3.71842e+01,3.71840e+01,3.71843e+01,3.71842e+01,1.66727e-09,4.70546e-09,-5.86112e-10,1.91397e-09
36.0,35.6816,-0.00235,3.76816e+01,3.76813e+01,3.76817e+01,3.76817e+01,2.16895e-10,4.95712e-09,-8.70890e-10,-9.76854e-10
36.5,36.1799,-0.00185,3.81800e+01,3.81798e+01,3.81795e+01,3.81795e+01,-9.85132e-10,2.33452e-09,6.99361e-09,6.98699e-09
37.0,36.6778,-0.00185,3.86775e+01,3.86775e+01,3.86778e+01,3.86779e+01,4.82135e-09,4.53823e-09,2.68221e-10,-1.86596e-09
37.5,37.1761,-0.00270,3.91750e+01,3.91755e+01,3.91749e+01,3.91750e+01,1.90073e-08,1.03149e-08,2.05686e-08,1.75801e-08
38.0,37.6733,-0.00380,3.96697e+01,3.96702e+01,3.96705e+01,3.96701e+01,5.99556e-08,5.09918e-08,4.74834e-08,5.34571e-08
38.5,38.1725,-0.00180,4.01666e+01,4.01671e+01,4.01670e+01,4.01662e+01,9.90431e-08,9.02464e-08,9.25114e-08,1.05479e-07
39.0,38.6699,-0.00200,4.06600e+01,4.06608e+01,4.06604e+01,4.06591e+01,1.65756e-07,1.52099e-07,1.58952e-07,1.80403e-07
39.5,39.1667,-0.00390,4.11519e+01,4.11523e+01,4.11520e+01,4.11504e+01,2.47536e-07,2.40260e-07,2.44425e-07,2.72473e-07
40.0,39.667,-0.00130,4.16450e+01,4.16463e+01,4.16463e+01,4.16434e+01,3.67166e-07,3.45199e-07,3.44980e-07,3.92679e-07
40.5,40.1642,-0.00220,4.21347e+01,4.21352e+01,4.21355e+01,4.21314e+01,4.91025e-07,4.83680e-07,4.77690e-07,5.47406e-07
41.0,40.6626,-0.00190,4.26231e+01,4.26232e+01,4.26228e+01,4.26177e+01,6.58890e-07,6.56880e-07,6.64184e-07,7.48166e-07
41.5,41.1622,-0.00145,4.31083e+01,4.31095e+01,4.31091e+01,4.31034e+01,8.97911e-07,8.78049e-07,8.84793e-07,9.80124e-07
42.0,41.6566,-0.00405,4.35848e+01,4.35866e+01,4.35863e+01,4.35770e+01,1.19626e-06,1.16631e-06,1.17120e-06,1.32678e-06
42.5,42.1561,-0.00285,4.40609e+01,4.40616e+01,4.40616e+01,4.40502e+01,1.58675e-06,1.57487e-06,1.57493e-06,1.76601e-06
43.0,42.6547,-0.00175,4.45282e+01,4.45269e+01,4.45288e+01,4.45132e+01,2.10919e-06,2.13032e-06,2.09894e-06,2.35858e-06
43.5,43.1514,-0.00350,4.49796e+01,4.49776e+01,4.49813e+01,4.49600e+01,2.86376e-06,2.89686e-06,2.83502e-06,3.19058e-06
44.0,43.6478,-0.00345,4.54155e+01,4.54063e+01,4.54168e+01,4.53852e+01,3.87273e-06,4.02621e-06,3.85128e-06,4.37842e-06
44.5,44.1465,-0.00265,4.58215e+01,4.58100e+01,4.58264e+01,4.57824e+01,5.41769e-06,5.60999e-06,5.33575e-06,6.06989e-06
45.0,44.6441,-0.00245,4.61908e+01,4.61697e+01,4.61888e+01,4.61335e+01,7.55711e-06,7.90821e-06,7.59013e-06,8.51286e-06
