HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.1928,0.00190,3.91915e+01,3.91918e+01,3.91916e+01,3.91915e+01,2.16663e-08,1.61330e-08,1.93516e-08,2.13285e-08
37.5,37.1942,0.00135,3.91939e+01,3.91929e+01,3.91934e+01,3.91931e+01,5.31475e-09,2.20140e-08,1.25368e-08,1.87556e-08
37.5,37.1948,0.00205,3.91937e+01,3.91937e+01,3.91940e+01,3.91940e+01,1.86165e-08,1.91629e-08,1.41362e-08,1.31230e-08
37.5,37.193,-0.00050,3.91926e+01,3.91919e+01,3.91919e+01,3.91921e+01,7.30157e-09,1.84973e-08,1.77622e-08,1.56164e-08
37.5,37.1932,-0.00035,3.91924e+01,3.91919e+01,3.91925e+01,3.91919e+01,1.36197e-08,2.13583e-08,1.12255e-08,2.09212e-08
37.5,37.193,0.00020,3.91922e+01,3.91921e+01,3.91924e+01,3.91916e+01,1.35601e-08,1.44839e-08,1.08182e-08,2.38717e-08
37.5,37.1937,-0.00005,3.91932e+01,3.91933e+01,3.91931e+01,3.91929e+01,8.28505e-09,7.17243e-09,1.06792e-08,1.33117e-08
37.5,37.1931,-0.00040,3.91928e+01,3.91923e+01,3.91919e+01,3.91925e+01,4.66903e-09,1.29541e-08,1.98583e-08,1.07388e-08
37.5,37.1927,-0.00085,3.91920e+01,3.91922e+01,3.91918e+01,3.91920e+01,1.14044e-08,8.09630e-09,1.51893e-08,1.09772e-08
37.5,37.1931,0.00025,3.91922e+01,3.91920e+01,3.91921e+01,3.91920e+01,1.43051e-08,1.79708e-08,1.67290e-08,1.88748e-08
