HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.3185,0.00185,3.93171e+01,3.93171e+01,3.93174e+01,3.93170e+01,2.29081e-08,2.33650e-08,1.77423e-08,2.46267e-08
37.5,37.3194,-0.00025,3.93184e+01,3.93182e+01,3.93183e+01,3.93184e+01,1.74642e-08,1.98682e-08,1.87258e-08,1.74542e-08
37.5,37.3207,0.00115,3.93196e+01,3.93195e+01,3.93193e+01,3.93199e+01,1.81794e-08,1.95007e-08,2.28186e-08,1.37985e-08
37.5,37.3195,0.00010,3.93184e+01,3.93186e+01,3.93184e+01,3.93184e+01,1.85072e-08,1.42852e-08,1.79807e-08,1.79609e-08
37.5,37.3189,0.00015,3.93178e+01,3.93177e+01,3.93174e+01,3.93182e+01,1.90238e-08,1.92324e-08,2.57989e-08,1.20103e-08
37.5,37.3187,-0.00015,3.93177e+01,3.93178e+01,3.93175e+01,3.93175e+01,1.67688e-08,1.56264e-08,1.96497e-08,1.96298e-08
37.5,37.3175,-0.00135,3.93162e+01,3.93171e+01,3.93163e+01,3.93167e+01,2.13583e-08,7.08302e-09,1.96199e-08,1.40369e-08
37.5,37.3187,-0.00080,3.93176e+01,3.93179e+01,3.93175e+01,3.93177e+01,1.76032e-08,1.40965e-08,2.00272e-08,1.60734e-08
37.5,37.319,0.00095,3.93180e+01,3.93179e+01,3.93181e+01,3.93179e+01,1.59740e-08,1.86165e-08,1.48018e-08,1.75635e-08
37.5,37.3183,0.00000,3.93171e+01,3.93171e+01,3.93171e+01,3.93175e+01,1.96993e-08,1.97391e-08,1.97987e-08,1.38382e-08
