HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.8121,0.00070,3.68117e+01,3.68120e+01,3.68119e+01,3.68121e+01,5.89755e-09,1.12421e-09,4.05643e-09,5.08295e-10
35.5,35.3096,-0.00165,3.73097e+01,3.73095e+01,3.73093e+01,3.73092e+01,-9.05659e-10,1.83615e-09,4.91904e-09,7.03335e-09
36.0,35.8089,-0.00225,3.78088e+01,3.78088e+01,3.78087e+01,3.78087e+01,2.44710e-09,1.39243e-09,4.05808e-09,3.95212e-09
36.5,36.3105,-0.00035,3.83106e+01,3.83101e+01,3.83100e+01,3.83106e+01,-2.29312e-09,6.22869e-09,8.48704e-09,-2.32624e-09
37.0,36.8087,-0.00090,3.88087e+01,3.88086e+01,3.88086e+01,3.88091e+01,-7.53336e-10,1.32951e-09,9.35462e-10,-7.40588e-09
37.5,37.3084,-0.00170,3.93072e+01,3.93074e+01,3.93080e+01,3.93075e+01,2.00371e-08,1.65717e-08,7.25190e-09,1.51330e-08
38.0,37.8088,-0.00030,3.98056e+01,3.98056e+01,3.98061e+01,3.98052e+01,5.32501e-08,5.31657e-08,4.46853e-08,5.94937e-08
38.5,38.3067,-0.00180,4.03010e+01,4.03010e+01,4.03011e+01,4.03005e+01,9.52714e-08,9.55943e-08,9.34899e-08,1.04162e-07
39.0,38.8081,0.00115,4.07983e+01,4.07982e+01,4.07986e+01,4.07972e+01,1.63540e-07,1.65163e-07,1.58649e-07,1.81196e-07
39.5,39.3062,-0.00185,4.12912e+01,4.12916e+01,4.12920e+01,4.12895e+01,2.50030e-07,2.44134e-07,2.36928e-07,2.78196e-07
40.0,39.8047,-0.00235,4.17832e+01,4.17836e+01,4.17845e+01,4.17814e+01,3.58891e-07,3.51578e-07,3.37465e-07,3.89073e-07
40.5,40.3049,0.00015,4.22747e+01,4.22757e+01,4.22763e+01,4.22723e+01,5.03168e-07,4.86544e-07,4.76826e-07,5.43473e-07
41.0,40.8047,-0.00060,4.27647e+01,4.27654e+01,4.27654e+01,4.27609e+01,6.67236e-07,6.54735e-07,6.55729e-07,7.30827e-07
41.5,41.3041,-0.00020,4.32510e+01,4.32511e+01,4.32529e+01,4.32445e+01,8.85747e-07,8.84326e-07,8.54083e-07,9.93214e-07
42.0,41.8026,-0.00275,4.37320e+01,4.37326e+01,4.37336e+01,4.37238e+01,1.17767e-06,1.16618e-06,1.14975e-06,1.31284e-06
42.5,42.3031,-0.00060,4.42101e+01,4.42092e+01,4.42095e+01,4.41979e+01,1.54988e-06,1.56621e-06,1.55961e-06,1.75352e-06
43.0,42.8027,-0.00150,4.46769e+01,4.46770e+01,4.46756e+01,4.46608e+01,2.09694e-06,2.09508e-06,2.11826e-06,2.36545e-06
43.5,43.2988,-0.00425,4.51294e+01,4.51307e+01,4.51262e+01,4.51066e+01,2.82466e-06,2.80257e-06,2.87789e-06,3.20452e-06
44.0,43.8006,0.00145,4.55711e+01,4.55694e+01,4.55624e+01,4.55408e+01,3.82553e-06,3.85442e-06,3.97036e-06,4.33187e-06
44.5,44.2973,-0.00280,4.59771e+01,4.59755e+01,4.59594e+01,4.59339e+01,5.33784e-06,5.36442e-06,5.63276e-06,6.05812e-06
45.0,44.7968,-0.00285,4.63467e+01,4.63463e+01,4.63157e+01,4.62883e+01,7.50287e-06,7.51049e-06,8.02069e-06,8.47778e-06
