HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.8129,0.00000,3.68126e+01,3.68124e+01,3.68130e+01,3.68124e+01,4.33955e-09,7.55820e-09,-9.76854e-10,8.13272e-09
35.5,35.3137,-0.00030,3.73136e+01,3.73133e+01,3.73134e+01,3.73135e+01,1.27322e-09,7.48369e-09,4.36107e-09,3.46866e-09
36.0,35.8116,-0.00195,3.78113e+01,3.78115e+01,3.78117e+01,3.78113e+01,4.60611e-09,1.00500e-09,-1.30468e-09,4.77003e-09
36.5,36.3123,0.00060,3.83121e+01,3.83121e+01,3.83121e+01,3.83120e+01,2.71036e-09,3.71370e-09,3.21865e-09,4.63095e-09
37.0,36.8117,0.00085,3.88113e+01,3.88115e+01,3.88117e+01,3.88116e+01,7.05322e-09,2.68718e-09,1.62257e-10,2.05636e-09
37.5,37.311,0.00040,3.93095e+01,3.93102e+01,3.93099e+01,3.93097e+01,2.44197e-08,1.41280e-08,1.81380e-08,2.19742e-08
38.0,37.8083,-0.00165,3.98051e+01,3.98050e+01,3.98048e+01,3.98049e+01,5.40896e-08,5.46707e-08,5.75797e-08,5.70301e-08
38.5,38.3085,-0.00110,4.03021e+01,4.03025e+01,4.03028e+01,4.03019e+01,1.06576e-07,9.99669e-08,9.57648e-08,1.10388e-07
39.0,38.8077,-0.00080,4.07977e+01,4.07982e+01,4.07982e+01,4.07967e+01,1.66085e-07,1.58732e-07,1.57790e-07,1.82700e-07
39.5,39.3068,-0.00205,4.12917e+01,4.12922e+01,4.12926e+01,4.12906e+01,2.51535e-07,2.43008e-07,2.36072e-07,2.70842e-07
40.0,39.8051,-0.00265,4.17839e+01,4.17844e+01,4.17841e+01,4.17819e+01,3.53013e-07,3.45073e-07,3.50406e-07,3.86788e-07
40.5,40.3051,-0.00045,4.22757e+01,4.22764e+01,4.22764e+01,4.22726e+01,4.89361e-07,4.78084e-07,4.78336e-07,5.41205e-07
41.0,40.8058,0.00005,4.27658e+01,4.27669e+01,4.27675e+01,4.27621e+01,6.66254e-07,6.47949e-07,6.38785e-07,7.29312e-07
41.5,41.3051,-0.00055,4.32520e+01,4.32529e+01,4.32532e+01,4.32464e+01,8.85492e-07,8.69417e-07,8.64688e-07,9.79006e-07
42.0,41.8038,-0.00165,4.37340e+01,4.37344e+01,4.37345e+01,4.37255e+01,1.16326e-06,1.15639e-06,1.15457e-06,1.30542e-06
42.5,42.3038,-0.00075,4.42094e+01,4.42107e+01,4.42106e+01,4.41995e+01,1.57375e-06,1.55241e-06,1.55394e-06,1.73898e-06
43.0,42.8026,-0.00190,4.46765e+01,4.46775e+01,4.46762e+01,4.46615e+01,2.10171e-06,2.08594e-06,2.10719e-06,2.35304e-06
43.5,43.2994,-0.00450,4.51306e+01,4.51303e+01,4.51281e+01,4.51105e+01,2.81383e-06,2.81984e-06,2.85560e-06,3.14860e-06
44.0,43.7991,-0.00230,4.55694e+01,4.55689e+01,4.55608e+01,4.55386e+01,3.83003e-06,3.83798e-06,3.97233e-06,4.34288e-06
44.5,44.2991,-0.00130,4.59808e+01,4.59769e+01,4.59623e+01,4.59353e+01,5.30667e-06,5.37094e-06,5.61423e-06,6.06406e-06
45.0,44.7984,-0.00105,4.63484e+01,4.63466e+01,4.63187e+01,4.62891e+01,7.50199e-06,7.53139e-06,7.99697e-06,8.49068e-06
