HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.8184,-0.00010,3.68177e+01,3.68177e+01,3.68176e+01,3.68177e+01,1.19640e-08,1.15782e-08,1.28249e-08,1.09921e-08
35.5,35.318,-0.00110,3.73178e+01,3.73175e+01,3.73176e+01,3.73175e+01,4.05643e-09,8.32313e-09,6.87275e-09,8.07643e-09
36.0,35.8165,-0.00175,3.78160e+01,3.78162e+01,3.78160e+01,3.78163e+01,7.98868e-09,5.74854e-09,7.61449e-09,3.90742e-09
36.5,36.3153,-0.00175,3.83150e+01,3.83151e+01,3.83154e+01,3.83151e+01,4.70877e-09,2.88089e-09,-2.10603e-09,2.83619e-09
37.0,36.8146,-0.00145,3.88143e+01,3.88143e+01,3.88142e+01,3.88141e+01,4.36770e-09,4.95878e-09,5.97040e-09,7.51681e-09
37.5,37.3136,-0.00105,3.93123e+01,3.93125e+01,3.93125e+01,3.93125e+01,2.23468e-08,1.90785e-08,1.82572e-08,1.77771e-08
38.0,37.8125,-0.00100,3.98092e+01,3.98097e+01,3.98095e+01,3.98089e+01,5.49555e-08,4.72864e-08,5.07832e-08,5.93248e-08
38.5,38.3114,-0.00160,4.03052e+01,4.03052e+01,4.03058e+01,4.03045e+01,1.03894e-07,1.02805e-07,9.31869e-08,1.14827e-07
39.0,38.8108,-0.00135,4.08005e+01,4.08011e+01,4.08011e+01,4.07999e+01,1.71375e-07,1.60876e-07,1.62113e-07,1.80932e-07
39.5,39.3099,-0.00105,4.12945e+01,4.12953e+01,4.12954e+01,4.12934e+01,2.56252e-07,2.43725e-07,2.42553e-07,2.74271e-07
40.0,39.809,-0.00105,4.17874e+01,4.17880e+01,4.17885e+01,4.17858e+01,3.59436e-07,3.50336e-07,3.41862e-07,3.86538e-07
40.5,40.3081,-0.00020,4.22784e+01,4.22797e+01,4.22799e+01,4.22760e+01,4.95570e-07,4.73867e-07,4.70716e-07,5.34986e-07
41.0,40.8072,-0.00095,4.27672e+01,4.27684e+01,4.27686e+01,4.27639e+01,6.66148e-07,6.47116e-07,6.42737e-07,7.21148e-07
41.5,41.3067,-0.00005,4.32536e+01,4.32543e+01,4.32550e+01,4.32476e+01,8.84559e-07,8.74147e-07,8.62087e-07,9.85564e-07
42.0,41.8054,-0.00095,4.37346e+01,4.37366e+01,4.37365e+01,4.37275e+01,1.17965e-06,1.14621e-06,1.14821e-06,1.29856e-06
42.5,42.3045,-0.00135,4.42107e+01,4.42112e+01,4.42119e+01,4.41998e+01,1.56351e-06,1.55486e-06,1.54316e-06,1.74504e-06
43.0,42.8034,-0.00115,4.46786e+01,4.46794e+01,4.46779e+01,4.46631e+01,2.08038e-06,2.06773e-06,2.09232e-06,2.33927e-06
43.5,43.3009,-0.00225,4.51331e+01,4.51330e+01,4.51307e+01,4.51120e+01,2.79785e-06,2.79970e-06,2.83686e-06,3.14960e-06
44.0,43.8006,-0.00075,4.55696e+01,4.55720e+01,4.55651e+01,4.55406e+01,3.85023e-06,3.81141e-06,3.92643e-06,4.33500e-06
44.5,44.3007,-0.00005,4.59828e+01,4.59797e+01,4.59643e+01,4.59387e+01,5.29893e-06,5.35199e-06,5.60877e-06,6.03563e-06
45.0,44.7994,-0.00180,4.63527e+01,4.63463e+01,4.63193e+01,4.62897e+01,7.44733e-06,7.55277e-06,8.00400e-06,8.49701e-06
