HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.185,-0.00200,3.71840e+01,3.71841e+01,3.71841e+01,3.71841e+01,1.67025e-08,1.43117e-08,1.43531e-08,1.53979e-08
35.5,35.6834,-0.00290,3.76827e+01,3.76827e+01,3.76828e+01,3.76828e+01,1.16163e-08,1.09159e-08,1.05235e-08,9.60131e-09
36.0,36.1804,-0.00320,3.81798e+01,3.81799e+01,3.81798e+01,3.81797e+01,9.72715e-09,8.63605e-09,1.01096e-08,1.11063e-08
36.5,36.677,-0.00395,3.86765e+01,3.86766e+01,3.86765e+01,3.86765e+01,8.48207e-09,7.00189e-09,8.57976e-09,8.42909e-09
37.0,37.1737,-0.00435,3.91727e+01,3.91726e+01,3.91725e+01,3.91726e+01,1.65006e-08,1.79758e-08,2.06795e-08,1.84476e-08
37.5,37.6718,-0.00360,3.96691e+01,3.96691e+01,3.96688e+01,3.96689e+01,4.51422e-08,4.46919e-08,5.00431e-08,4.78642e-08
38.0,38.1683,-0.00350,4.01629e+01,4.01629e+01,4.01622e+01,4.01625e+01,8.96619e-08,8.92348e-08,1.01081e-07,9.61191e-08
38.5,38.6657,-0.00335,4.06570e+01,4.06566e+01,4.06556e+01,4.06561e+01,1.45508e-07,1.51760e-07,1.67924e-07,1.59694e-07
39.0,39.1619,-0.00460,4.11485e+01,4.11481e+01,4.11467e+01,4.11476e+01,2.23218e-07,2.30389e-07,2.53308e-07,2.38712e-07
39.5,39.6589,-0.00465,4.16395e+01,4.16392e+01,4.16367e+01,4.16384e+01,3.22774e-07,3.28630e-07,3.70183e-07,3.41690e-07
40.0,40.1556,-0.00445,4.21287e+01,4.21282e+01,4.21250e+01,4.21275e+01,4.47772e-07,4.56053e-07,5.10269e-07,4.68625e-07
40.5,40.654,-0.00270,4.26175e+01,4.26166e+01,4.26126e+01,4.26160e+01,6.08979e-07,6.23157e-07,6.89631e-07,6.34165e-07
41.0,41.1515,-0.00300,4.31019e+01,4.31015e+01,4.30959e+01,4.31009e+01,8.26905e-07,8.34205e-07,9.26976e-07,8.43409e-07
41.5,41.6494,-0.00255,4.35839e+01,4.35830e+01,4.35751e+01,4.35830e+01,1.09171e-06,1.10632e-06,1.23855e-06,1.10728e-06
42.0,42.1474,-0.00270,4.40593e+01,4.40594e+01,4.40478e+01,4.40585e+01,1.46830e-06,1.46633e-06,1.66038e-06,1.48145e-06
42.5,42.6436,-0.00355,4.45252e+01,4.45254e+01,4.45122e+01,4.45256e+01,1.97304e-06,1.97023e-06,2.19134e-06,1.96757e-06
43.0,43.1419,-0.00240,4.49799e+01,4.49832e+01,4.49638e+01,4.49833e+01,2.70126e-06,2.64634e-06,2.96882e-06,2.64346e-06
43.5,43.6372,-0.00540,4.54146e+01,4.54233e+01,4.53948e+01,4.54218e+01,3.71036e-06,3.56655e-06,4.04047e-06,3.59032e-06
44.0,44.1333,-0.00410,4.58207e+01,4.58394e+01,4.58018e+01,4.58375e+01,5.21157e-06,4.89937e-06,5.52709e-06,4.93049e-06
44.5,44.6302,-0.00390,4.61905e+01,4.62168e+01,4.61646e+01,4.62208e+01,7.33053e-06,6.89171e-06,7.76135e-06,6.82446e-06
45.0,45.1288,-0.00240,4.65040e+01,4.65464e+01,4.64765e+01,4.65530e+01,1.04156e-05,9.70975e-06,1.08748e-05,9.59966e-06
