HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.0,37.1833,0.00195,3.91823e+01,3.91826e+01,3.91823e+01,3.91824e+01,1.63615e-08,1.20401e-08,1.62820e-08,1.48912e-08
37.0,37.1834,-0.00075,3.91827e+01,3.91826e+01,3.91828e+01,3.91826e+01,1.14838e-08,1.28448e-08,9.92417e-09,1.39773e-08
37.0,37.1846,0.00020,3.91836e+01,3.91839e+01,3.91840e+01,3.91838e+01,1.65502e-08,1.21395e-08,1.07785e-08,1.30037e-08
37.0,37.1849,0.00080,3.91842e+01,3.91841e+01,3.91839e+01,3.91839e+01,1.17918e-08,1.35501e-08,1.62323e-08,1.72953e-08
37.0,37.184,-0.00045,3.91835e+01,3.91832e+01,3.91833e+01,3.91831e+01,8.97050e-09,1.39078e-08,1.08381e-08,1.47323e-08
37.0,37.1849,0.00000,3.91842e+01,3.91840e+01,3.91839e+01,3.91844e+01,1.18315e-08,1.45634e-08,1.74244e-08,8.69234e-09
37.0,37.1846,0.00035,3.91836e+01,3.91840e+01,3.91842e+01,3.91837e+01,1.62820e-08,1.04507e-08,7.18236e-09,1.42554e-08
37.0,37.1844,-0.00020,3.91839e+01,3.91837e+01,3.91835e+01,3.91835e+01,8.73208e-09,1.11858e-08,1.42157e-08,1.45237e-08
37.0,37.1846,0.00070,3.91842e+01,3.91840e+01,3.91837e+01,3.91837e+01,6.18895e-09,1.06494e-08,1.51992e-08,1.51495e-08
37.0,37.185,0.00105,3.91842e+01,3.91840e+01,3.91843e+01,3.91840e+01,1.31726e-08,1.59840e-08,1.15534e-08,1.62621e-08
