HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.1878,-0.00115,3.71876e+01,3.71874e+01,3.71877e+01,3.71875e+01,2.56631e-09,6.42571e-09,1.04970e-09,5.70052e-09
35.5,35.6848,-0.00340,3.76847e+01,3.76847e+01,3.76847e+01,3.76846e+01,2.13252e-09,1.42554e-09,1.80138e-09,3.94881e-09
36.0,36.183,-0.00355,3.81828e+01,3.81829e+01,3.81830e+01,3.81828e+01,3.71204e-09,2.40571e-09,4.52002e-10,2.74844e-09
36.5,36.6809,-0.00225,3.86807e+01,3.86811e+01,3.86807e+01,3.86810e+01,3.76006e-09,-4.08292e-09,2.97692e-09,-1.62919e-09
37.0,37.1772,-0.00365,3.91765e+01,3.91767e+01,3.91764e+01,3.91763e+01,1.10798e-08,8.25855e-09,1.27421e-08,1.52985e-08
37.5,37.6751,-0.00315,3.96727e+01,3.96726e+01,3.96724e+01,3.96724e+01,4.06553e-08,4.12580e-08,4.53293e-08,4.55065e-08
38.0,38.1714,-0.00400,4.01665e+01,4.01662e+01,4.01656e+01,4.01660e+01,8.20077e-08,8.72860e-08,9.58757e-08,9.04633e-08
38.5,38.6683,-0.00395,4.06597e+01,4.06594e+01,4.06584e+01,4.06590e+01,1.43541e-07,1.47780e-07,1.65694e-07,1.55333e-07
39.0,39.1669,-0.00255,4.11538e+01,4.11531e+01,4.11517e+01,4.11527e+01,2.18564e-07,2.30645e-07,2.52570e-07,2.36553e-07
39.5,39.664,-0.00270,4.16449e+01,4.16443e+01,4.16421e+01,4.16440e+01,3.18079e-07,3.28536e-07,3.64434e-07,3.33614e-07
40.0,40.1614,-0.00340,4.21351e+01,4.21340e+01,4.21309e+01,4.21336e+01,4.38645e-07,4.56358e-07,5.08954e-07,4.63857e-07
40.5,40.6586,-0.00290,4.26223e+01,4.26214e+01,4.26172e+01,4.26206e+01,6.04322e-07,6.19878e-07,6.90444e-07,6.33687e-07
41.0,41.1565,-0.00350,4.31073e+01,4.31065e+01,4.31008e+01,4.31065e+01,8.20791e-07,8.33021e-07,9.28520e-07,8.33485e-07
41.5,41.6563,-0.00105,4.35898e+01,4.35906e+01,4.35813e+01,4.35894e+01,1.10825e-06,1.09563e-06,1.25042e-06,1.11549e-06
42.0,42.1514,-0.00390,4.40630e+01,4.40639e+01,4.40523e+01,4.40616e+01,1.47306e-06,1.45937e-06,1.65269e-06,1.49782e-06
42.5,42.6486,-0.00425,4.45292e+01,4.45307e+01,4.45163e+01,4.45296e+01,1.99035e-06,1.96527e-06,2.20579e-06,1.98346e-06
43.0,43.1469,-0.00235,4.49856e+01,4.49894e+01,4.49688e+01,4.49880e+01,2.68940e-06,2.62608e-06,2.96950e-06,2.64855e-06
43.5,43.643,-0.00330,4.54212e+01,4.54293e+01,4.54022e+01,4.54275e+01,3.69833e-06,3.56226e-06,4.01416e-06,3.59272e-06
44.0,44.1395,-0.00290,4.58330e+01,4.58430e+01,4.58037e+01,4.58417e+01,5.10885e-06,4.94316e-06,5.59851e-06,4.96408e-06
44.5,44.6369,-0.00270,4.61979e+01,4.62219e+01,4.61708e+01,4.62214e+01,7.31930e-06,6.91844e-06,7.77086e-06,6.92637e-06
45.0,45.1334,-0.00390,4.65156e+01,4.65507e+01,4.64786e+01,4.65489e+01,1.02989e-05,9.71397e-06,1.09167e-05,9.74369e-06
