HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.1838,0.00200,3.91830e+01,3.91827e+01,3.91825e+01,3.91826e+01,1.40071e-08,1.84476e-08,2.22027e-08,1.98086e-08
37.0,37.1834,-0.00065,3.91822e+01,3.91829e+01,3.91824e+01,3.91826e+01,1.96000e-08,8.30491e-09,1.63416e-08,1.26660e-08
37.0,37.1836,-0.00050,3.91826e+01,3.91826e+01,3.91827e+01,3.91827e+01,1.59641e-08,1.65900e-08,1.42654e-08,1.47025e-08
37.0,37.1842,0.00000,3.91833e+01,3.91830e+01,3.91834e+01,3.91833e+01,1.44243e-08,1.99179e-08,1.37985e-08,1.53780e-08
37.0,37.1846,0.00050,3.91837e+01,3.91837e+01,3.91835e+01,3.91837e+01,1.43846e-08,1.42058e-08,1.78218e-08,1.47919e-08
37.0,37.1857,0.00110,3.91850e+01,3.91848e+01,3.91847e+01,3.91845e+01,1.21196e-08,1.48813e-08,1.65105e-08,2.03152e-08
37.0,37.1843,-0.00035,3.91834e+01,3.91835e+01,3.91832e+01,3.91832e+01,1.57158e-08,1.37389e-08,1.76330e-08,1.76330e-08
37.0,37.1837,-0.00060,3.91828e+01,3.91829e+01,3.91825e+01,3.91830e+01,1.54773e-08,1.27355e-08,1.92821e-08,1.16825e-08
37.0,37.1847,0.00065,3.91838e+01,3.91840e+01,3.91841e+01,3.91838e+01,1.54773e-08,1.18514e-08,1.04507e-08,1.44045e-08
37.0,37.1851,0.00100,3.91842e+01,3.91844e+01,3.91840e+01,3.91842e+01,1.41760e-08,1.20799e-08,1.81993e-08,1.45535e-08
