HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.1817,0.00105,3.91809e+01,3.91811e+01,3.91806e+01,3.91809e+01,1.33117e-08,9.64602e-09,1.84874e-08,1.28051e-08
37.0,37.1829,0.00010,3.91821e+01,3.91826e+01,3.91820e+01,3.91820e+01,1.27653e-08,5.63264e-09,1.47521e-08,1.55667e-08
37.0,37.1824,-0.00075,3.91817e+01,3.91814e+01,3.91820e+01,3.91814e+01,1.15931e-08,1.58449e-08,6.28829e-09,1.67390e-08
37.0,37.1829,0.00005,3.91820e+01,3.91818e+01,3.91823e+01,3.91825e+01,1.43449e-08,1.84079e-08,1.00036e-08,6.94394e-09
37.0,37.183,-0.00075,3.91820e+01,3.91820e+01,3.91819e+01,3.91822e+01,1.64409e-08,1.58747e-08,1.75933e-08,1.39773e-08
37.0,37.1829,0.00035,3.91825e+01,3.91820e+01,3.91826e+01,3.91822e+01,6.99361e-09,1.57456e-08,4.32134e-09,1.16924e-08
37.0,37.1831,-0.00065,3.91823e+01,3.91826e+01,3.91825e+01,3.91820e+01,1.41660e-08,8.81155e-09,1.02917e-08,1.86960e-08
37.0,37.1844,0.00115,3.91835e+01,3.91839e+01,3.91838e+01,3.91834e+01,1.42058e-08,8.65261e-09,1.00036e-08,1.61131e-08
37.0,37.1841,-0.00010,3.91830e+01,3.91835e+01,3.91831e+01,3.91836e+01,1.85470e-08,9.17912e-09,1.71463e-08,8.81155e-09
37.0,37.1846,0.00125,3.91835e+01,3.91837e+01,3.91839e+01,3.91836e+01,1.85668e-08,1.49111e-08,1.12553e-08,1.73648e-08
