HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.4069,0.00085,3.64067e+01,3.64067e+01,3.64065e+01,3.64070e+01,3.98192e-09,2.88751e-09,6.34127e-09,-1.56462e-09
35.5,34.9067,-0.00040,3.69068e+01,3.69066e+01,3.69070e+01,3.69064e+01,-1.21527e-09,1.25004e-09,-4.48028e-09,4.50015e-09
36.0,35.4073,-0.00105,3.74076e+01,3.74077e+01,3.74074e+01,3.74076e+01,-4.79486e-09,-6.17239e-09,-1.47687e-09,-4.98195e-09
36.5,35.906,-0.00205,3.79061e+01,3.79061e+01,3.79059e+01,3.79062e+01,-8.54333e-10,-2.37922e-09,1.04639e-09,-3.61602e-09
37.0,36.4072,-0.00005,3.84069e+01,3.84072e+01,3.84072e+01,3.84072e+01,4.50512e-09,8.29498e-10,2.26829e-10,-8.07974e-10
37.5,36.9068,-0.00145,3.89060e+01,3.89065e+01,3.89066e+01,3.89066e+01,1.25153e-08,5.44389e-09,2.61101e-09,3.42230e-09
38.0,37.4064,-0.00055,3.94053e+01,3.94050e+01,3.94049e+01,3.94051e+01,1.91397e-08,2.30090e-08,2.53320e-08,2.12623e-08
38.5,37.9073,0.00075,3.99039e+01,3.99035e+01,3.99039e+01,3.99040e+01,5.71476e-08,6.31511e-08,5.65747e-08,5.56790e-08
39.0,38.4047,-0.00250,4.03978e+01,4.03978e+01,4.03980e+01,4.03985e+01,1.14352e-07,1.15663e-07,1.11697e-07,1.03758e-07
39.5,38.907,0.00055,4.08967e+01,4.08956e+01,4.08960e+01,4.08968e+01,1.72186e-07,1.90546e-07,1.82562e-07,1.70239e-07
40.0,39.4073,-0.00005,4.13921e+01,4.13891e+01,4.13910e+01,4.13920e+01,2.52735e-07,3.03479e-07,2.72459e-07,2.54616e-07
40.5,39.9064,0.00030,4.18841e+01,4.18809e+01,4.18833e+01,4.18842e+01,3.72481e-07,4.24806e-07,3.85299e-07,3.69824e-07
41.0,40.4066,-0.00025,4.23751e+01,4.23717e+01,4.23747e+01,4.23762e+01,5.24908e-07,5.81240e-07,5.31564e-07,5.06492e-07
41.5,40.9058,-0.00150,4.28632e+01,4.28586e+01,4.28630e+01,4.28643e+01,7.09633e-07,7.86814e-07,7.13814e-07,6.92012e-07
42.0,41.406,-0.00030,4.33494e+01,4.33424e+01,4.33490e+01,4.33496e+01,9.43469e-07,1.06077e-06,9.49676e-07,9.39525e-07
42.5,41.9058,-0.00115,4.38306e+01,4.38223e+01,4.38303e+01,4.38311e+01,1.25381e-06,1.39124e-06,1.25892e-06,1.24450e-06
43.0,42.405,-0.00090,4.43046e+01,4.42926e+01,4.43043e+01,4.43053e+01,1.67303e-06,1.87304e-06,1.67864e-06,1.66187e-06
43.5,42.9035,-0.00180,4.47695e+01,4.47521e+01,4.47689e+01,4.47691e+01,2.23374e-06,2.52471e-06,2.24343e-06,2.24058e-06
44.0,43.4028,-0.00085,4.52226e+01,4.51988e+01,4.52221e+01,4.52181e+01,3.00436e-06,3.40148e-06,3.01296e-06,3.07829e-06
44.5,43.9039,-0.00020,4.56552e+01,4.56249e+01,4.56576e+01,4.56465e+01,4.14634e-06,4.65190e-06,4.10663e-06,4.29032e-06
45.0,44.4017,-0.00125,4.60548e+01,4.60138e+01,4.60593e+01,4.60388e+01,5.78280e-06,6.46603e-06,5.70876e-06,6.04937e-06
