HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.4063,0.00055,3.64060e+01,3.64058e+01,3.64058e+01,3.64058e+01,5.17070e-09,8.27677e-09,9.03673e-09,7.88603e-09
35.5,34.9075,0.00080,3.69073e+01,3.69070e+01,3.69071e+01,3.69075e+01,3.88092e-09,8.38273e-09,6.04822e-09,6.67241e-10
36.0,35.4059,-0.00150,3.74056e+01,3.74054e+01,3.74055e+01,3.74059e+01,4.74188e-09,8.10292e-09,6.85619e-09,6.82142e-10
36.5,35.9059,-0.00070,3.79056e+01,3.79058e+01,3.79058e+01,3.79055e+01,5.04156e-09,2.28153e-09,1.52489e-09,6.54327e-09
37.0,36.4058,-0.00085,3.84056e+01,3.84055e+01,3.84058e+01,3.84054e+01,4.06471e-09,4.91738e-09,3.47694e-11,6.16080e-09
37.5,36.9056,-0.00105,3.89052e+01,3.89055e+01,3.89050e+01,3.89050e+01,7.45720e-09,1.02321e-09,1.07884e-08,9.66258e-09
38.0,37.4057,-0.00120,3.94043e+01,3.94042e+01,3.94043e+01,3.94042e+01,2.29296e-08,2.43204e-08,2.38534e-08,2.52012e-08
38.5,37.9058,-0.00085,3.99022e+01,3.99022e+01,3.99021e+01,3.99024e+01,5.94639e-08,5.96775e-08,6.24177e-08,5.70218e-08
39.0,38.4047,-0.00095,4.03979e+01,4.03977e+01,4.03976e+01,4.03980e+01,1.12747e-07,1.16949e-07,1.17876e-07,1.11648e-07
39.5,38.9045,-0.00155,4.08938e+01,4.08925e+01,4.08931e+01,4.08939e+01,1.79076e-07,2.00301e-07,1.89510e-07,1.76147e-07
40.0,39.4045,-0.00070,4.13881e+01,4.13867e+01,4.13883e+01,4.13886e+01,2.74133e-07,2.97061e-07,2.69958e-07,2.65388e-07
40.5,39.9042,-0.00100,4.18816e+01,4.18785e+01,4.18807e+01,4.18820e+01,3.77142e-07,4.27993e-07,3.91796e-07,3.70360e-07
41.0,40.4052,0.00105,4.23738e+01,4.23700e+01,4.23730e+01,4.23746e+01,5.23325e-07,5.86475e-07,5.37404e-07,5.09337e-07
41.5,40.9038,-0.00075,4.28615e+01,4.28564e+01,4.28611e+01,4.28625e+01,7.04911e-07,7.89366e-07,7.11193e-07,6.89278e-07
42.0,41.405,0.00045,4.33482e+01,4.33418e+01,4.33473e+01,4.33482e+01,9.47209e-07,1.05302e-06,9.61526e-07,9.47000e-07
42.5,41.903,-0.00135,4.38279e+01,4.38197e+01,4.38260e+01,4.38283e+01,1.25197e-06,1.38928e-06,1.28403e-06,1.24495e-06
43.0,42.4035,-0.00055,4.43035e+01,4.42901e+01,4.43019e+01,4.43032e+01,1.66765e-06,1.89058e-06,1.69380e-06,1.67263e-06
43.5,42.9005,-0.00415,4.47666e+01,4.47503e+01,4.47652e+01,4.47660e+01,2.23303e-06,2.50436e-06,2.25503e-06,2.24276e-06
44.0,43.4004,-0.00145,4.52184e+01,4.51979e+01,4.52185e+01,4.52171e+01,3.03408e-06,3.37646e-06,3.03252e-06,3.05532e-06
44.5,43.901,-0.00050,4.56522e+01,4.56191e+01,4.56527e+01,4.56428e+01,4.14747e-06,4.69983e-06,4.14017e-06,4.30459e-06
45.0,44.4001,-0.00095,4.60591e+01,4.60124e+01,4.60535e+01,4.60364e+01,5.68433e-06,6.46364e-06,5.77862e-06,6.06252e-06
