HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
38.0,37.4159,0.00175,3.94145e+01,3.94146e+01,3.94143e+01,3.94145e+01,2.34544e-08,2.11696e-08,2.68916e-08,2.41399e-08
38.0,37.4162,0.00055,3.94146e+01,3.94150e+01,3.94145e+01,3.94150e+01,2.70704e-08,2.00172e-08,2.77162e-08,2.04643e-08
38.0,37.4169,0.00125,3.94160e+01,3.94152e+01,3.94157e+01,3.94155e+01,1.53283e-08,2.77559e-08,2.01464e-08,2.41697e-08
38.0,37.4177,0.00155,3.94165e+01,3.94165e+01,3.94171e+01,3.94165e+01,1.91927e-08,1.95503e-08,1.04606e-08,2.04841e-08
38.0,37.4175,0.00115,3.94161e+01,3.94161e+01,3.94160e+01,3.94161e+01,2.33253e-08,2.35438e-08,2.45074e-08,2.30670e-08
38.0,37.4156,-0.00055,3.94152e+01,3.94144e+01,3.94145e+01,3.94145e+01,7.19229e-09,1.92225e-08,1.82788e-08,1.77224e-08
38.0,37.4171,0.00095,3.94162e+01,3.94163e+01,3.94157e+01,3.94160e+01,1.51893e-08,1.36793e-08,2.36432e-08,1.91232e-08
38.0,37.4152,-0.00075,3.94139e+01,3.94140e+01,3.94140e+01,3.94135e+01,2.09212e-08,1.95801e-08,2.06033e-08,2.84115e-08
38.0,37.4158,-0.00080,3.94147e+01,3.94145e+01,3.94143e+01,3.94146e+01,1.88152e-08,2.25008e-08,2.50240e-08,1.95305e-08
38.0,37.4161,0.00000,3.94155e+01,3.94147e+01,3.94156e+01,3.94150e+01,1.04209e-08,2.26398e-08,8.66254e-09,1.81894e-08
