HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.4214,-0.00010,3.64208e+01,3.64206e+01,3.64209e+01,3.64208e+01,1.04937e-08,1.33514e-08,8.96719e-09,9.57151e-09
35.5,34.9208,-0.00110,3.69203e+01,3.69202e+01,3.69202e+01,3.69203e+01,8.73042e-09,9.56489e-09,1.07553e-08,8.15425e-09
36.0,35.42,-0.00090,3.74195e+01,3.74196e+01,3.74197e+01,3.74197e+01,8.18074e-09,7.09792e-09,4.72864e-09,5.78165e-09
36.5,35.9187,-0.00200,3.79185e+01,3.79184e+01,3.79184e+01,3.79185e+01,3.25508e-09,5.60780e-09,5.41906e-09,3.79814e-09
37.0,36.418,-0.00110,3.84177e+01,3.84177e+01,3.84174e+01,3.84175e+01,5.01507e-09,4.61936e-09,9.48873e-09,8.24365e-09
37.5,36.9178,-0.00040,3.89171e+01,3.89175e+01,3.89171e+01,3.89173e+01,1.13878e-08,4.85116e-09,1.13282e-08,7.63933e-09
38.0,37.417,-0.00155,3.94154e+01,3.94156e+01,3.94154e+01,3.94153e+01,2.66118e-08,2.39495e-08,2.59760e-08,2.79198e-08
38.5,37.9172,-0.00045,3.99138e+01,3.99142e+01,3.99136e+01,3.99138e+01,5.63727e-08,4.99288e-08,6.01361e-08,5.64622e-08
39.0,38.4158,-0.00135,4.04096e+01,4.04103e+01,4.04097e+01,4.04103e+01,1.04013e-07,9.15858e-08,1.01962e-07,9.08656e-08
39.5,38.9163,0.00015,4.09062e+01,4.09074e+01,4.09066e+01,4.09073e+01,1.68822e-07,1.49146e-07,1.61512e-07,1.50065e-07
40.0,39.4155,-0.00045,4.14007e+01,4.14021e+01,4.14013e+01,4.14025e+01,2.46611e-07,2.23529e-07,2.36650e-07,2.16703e-07
40.5,39.9145,-0.00185,4.18934e+01,4.18958e+01,4.18952e+01,4.18959e+01,3.51437e-07,3.12073e-07,3.21305e-07,3.10848e-07
41.0,40.415,-0.00005,4.23862e+01,4.23892e+01,4.23886e+01,4.23894e+01,4.80135e-07,4.30806e-07,4.40452e-07,4.26946e-07
41.5,40.9147,-0.00135,4.28754e+01,4.28795e+01,4.28789e+01,4.28806e+01,6.54861e-07,5.86071e-07,5.97300e-07,5.68198e-07
42.0,41.4134,-0.00140,4.33609e+01,4.33672e+01,4.33661e+01,4.33670e+01,8.75981e-07,7.69999e-07,7.88858e-07,7.73304e-07
42.5,41.9128,-0.00100,4.38424e+01,4.38509e+01,4.38485e+01,4.38505e+01,1.17434e-06,1.03175e-06,1.07215e-06,1.03931e-06
43.0,42.4127,-0.00060,4.43187e+01,4.43296e+01,4.43269e+01,4.43280e+01,1.56686e-06,1.38505e-06,1.43045e-06,1.41257e-06
43.5,42.9108,-0.00250,4.47836e+01,4.47987e+01,4.47953e+01,4.47963e+01,2.11985e-06,1.86867e-06,1.92467e-06,1.90949e-06
44.0,43.41,-0.00010,4.52365e+01,4.52572e+01,4.52510e+01,4.52508e+01,2.89236e-06,2.54775e-06,2.65107e-06,2.65454e-06
44.5,43.9094,-0.00040,4.56655e+01,4.56947e+01,4.56914e+01,4.56838e+01,4.06594e-06,3.57906e-06,3.63401e-06,3.76078e-06
45.0,44.4101,0.00075,4.60669e+01,4.61063e+01,4.60978e+01,4.60849e+01,5.72128e-06,5.06408e-06,5.20624e-06,5.42171e-06
