HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
38.0,37.4174,0.00075,3.94157e+01,3.94155e+01,3.94155e+01,3.94155e+01,2.88486e-08,3.23455e-08,3.15805e-08,3.19084e-08
38.0,37.4189,0.00020,3.94173e+01,3.94174e+01,3.94175e+01,3.94171e+01,2.59380e-08,2.49644e-08,2.28385e-08,3.00705e-08
38.0,37.4193,0.00005,3.94182e+01,3.94175e+01,3.94179e+01,3.94179e+01,1.78814e-08,2.91963e-08,2.25604e-08,2.31961e-08
38.0,37.4186,0.00010,3.94170e+01,3.94172e+01,3.94168e+01,3.94172e+01,2.59479e-08,2.27789e-08,2.99315e-08,2.37326e-08
38.0,37.4191,0.00070,3.94178e+01,3.94176e+01,3.94175e+01,3.94177e+01,2.21332e-08,2.46465e-08,2.67426e-08,2.33650e-08
38.0,37.4182,-0.00030,3.94170e+01,3.94171e+01,3.94165e+01,3.94170e+01,2.04742e-08,1.85569e-08,2.79347e-08,1.99676e-08
38.0,37.4182,-0.00010,3.94169e+01,3.94170e+01,3.94166e+01,3.94169e+01,2.17557e-08,1.96695e-08,2.65042e-08,2.20438e-08
38.0,37.4177,-0.00050,3.94162e+01,3.94163e+01,3.94161e+01,3.94161e+01,2.47459e-08,2.30670e-08,2.60870e-08,2.66433e-08
38.0,37.4183,-0.00005,3.94169e+01,3.94170e+01,3.94165e+01,3.94168e+01,2.40803e-08,2.24312e-08,3.02096e-08,2.52823e-08
38.0,37.4179,-0.00075,3.94166e+01,3.94162e+01,3.94161e+01,3.94168e+01,2.19146e-08,2.78552e-08,3.06666e-08,1.87953e-08
