HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.4069,0.00070,3.64064e+01,3.64067e+01,3.64065e+01,3.64062e+01,8.11120e-09,3.39250e-09,7.35621e-09,1.13034e-08
35.5,34.9071,-0.00120,3.69070e+01,3.69072e+01,3.69066e+01,3.69069e+01,1.93715e-09,-1.94709e-09,7.89265e-09,4.11769e-09
36.0,35.4066,-0.00145,3.74065e+01,3.74064e+01,3.74064e+01,3.74065e+01,1.73185e-09,3.70542e-09,2.55803e-09,1.18878e-09
36.5,35.9063,-0.00070,3.79060e+01,3.79060e+01,3.79062e+01,3.79061e+01,4.38094e-09,4.51008e-09,1.82788e-09,4.07464e-09
37.0,36.407,0.00080,3.84068e+01,3.84069e+01,3.84069e+01,3.84071e+01,2.75175e-09,2.21862e-09,1.07454e-09,-1.02984e-09
37.5,36.9068,-0.00010,3.89065e+01,3.89067e+01,3.89068e+01,3.89066e+01,5.65416e-09,1.27157e-09,6.32472e-10,3.52661e-09
38.0,37.4065,0.00095,3.94050e+01,3.94058e+01,3.94050e+01,3.94051e+01,2.47293e-08,1.22620e-08,2.57658e-08,2.28120e-08
38.5,37.9059,-0.00045,3.99021e+01,3.99016e+01,3.99020e+01,3.99023e+01,6.30501e-08,7.23667e-08,6.44806e-08,6.00384e-08
39.0,38.4061,-0.00100,4.03994e+01,4.03993e+01,4.03992e+01,4.03999e+01,1.11394e-07,1.13207e-07,1.14274e-07,1.03113e-07
39.5,38.9061,-0.00010,4.08952e+01,4.08940e+01,4.08946e+01,4.08956e+01,1.81240e-07,2.01899e-07,1.91561e-07,1.74711e-07
40.0,39.4051,-0.00105,4.13892e+01,4.13872e+01,4.13886e+01,4.13896e+01,2.64924e-07,2.98459e-07,2.74418e-07,2.59077e-07
40.5,39.9051,-0.00100,4.18825e+01,4.18799e+01,4.18817e+01,4.18831e+01,3.77122e-07,4.20782e-07,3.90864e-07,3.67378e-07
41.0,40.4047,-0.00110,4.23731e+01,4.23700e+01,4.23729e+01,4.23742e+01,5.27544e-07,5.78579e-07,5.30291e-07,5.08307e-07
41.5,40.904,-0.00175,4.28619e+01,4.28566e+01,4.28611e+01,4.28623e+01,7.02164e-07,7.89525e-07,7.15847e-07,6.95296e-07
42.0,41.4043,-0.00190,4.33477e+01,4.33411e+01,4.33466e+01,4.33490e+01,9.43710e-07,1.05319e-06,9.61320e-07,9.21258e-07
42.5,41.9049,-0.00020,4.38302e+01,4.38208e+01,4.38299e+01,4.38301e+01,1.24602e-06,1.40192e-06,1.25097e-06,1.24722e-06
43.0,42.4036,-0.00160,4.43035e+01,4.42924e+01,4.43017e+01,4.43038e+01,1.66943e-06,1.85452e-06,1.69800e-06,1.66368e-06
43.5,42.9026,-0.00220,4.47690e+01,4.47520e+01,4.47672e+01,4.47659e+01,2.22666e-06,2.51102e-06,2.25695e-06,2.27923e-06
44.0,43.4012,-0.00185,4.52204e+01,4.51979e+01,4.52176e+01,4.52156e+01,3.01405e-06,3.38927e-06,3.06022e-06,3.09372e-06
44.5,43.9023,-0.00070,4.56546e+01,4.56234e+01,4.56527e+01,4.56469e+01,4.12935e-06,4.64882e-06,4.16080e-06,4.25804e-06
45.0,44.4026,0.00020,4.60577e+01,4.60140e+01,4.60578e+01,4.60391e+01,5.75008e-06,6.47781e-06,5.74890e-06,6.05960e-06
