HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.5,37.2652,0.00145,3.92640e+01,3.92643e+01,3.92641e+01,3.92641e+01,2.03848e-08,1.42256e-08,1.78715e-08,1.88847e-08
37.5,37.2658,-0.00060,3.92649e+01,3.92648e+01,3.92645e+01,3.92647e+01,1.45435e-08,1.61032e-08,2.12292e-08,1.89245e-08
37.5,37.2655,0.00005,3.92643e+01,3.92649e+01,3.92650e+01,3.92645e+01,2.02556e-08,9.65595e-09,8.73208e-09,1.70767e-08
37.5,37.2657,-0.00115,3.92645e+01,3.92651e+01,3.92643e+01,3.92647e+01,2.04643e-08,1.02818e-08,2.28782e-08,1.72953e-08
37.5,37.2658,-0.00015,3.92652e+01,3.92649e+01,3.92646e+01,3.92647e+01,1.01924e-08,1.52091e-08,1.98086e-08,1.80403e-08
37.5,37.2657,-0.00015,3.92651e+01,3.92644e+01,3.92649e+01,3.92646e+01,9.90431e-09,2.20835e-08,1.41263e-08,1.86861e-08
37.5,37.2656,0.00010,3.92645e+01,3.92646e+01,3.92643e+01,3.92644e+01,1.79311e-08,1.71761e-08,2.12193e-08,1.96795e-08
37.5,37.2663,0.00035,3.92652e+01,3.92654e+01,3.92647e+01,3.92653e+01,1.77125e-08,1.45038e-08,2.60174e-08,1.73350e-08
37.5,37.2666,0.00005,3.92659e+01,3.92655e+01,3.92654e+01,3.92656e+01,1.19011e-08,1.86861e-08,1.96695e-08,1.74145e-08
37.5,37.2654,-0.00040,3.92646e+01,3.92646e+01,3.92644e+01,3.92644e+01,1.39872e-08,1.37885e-08,1.61529e-08,1.61231e-08
