HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.7712,-0.00030,3.67702e+01,3.67705e+01,3.67703e+01,3.67700e+01,1.65469e-08,1.16544e-08,1.48962e-08,1.96762e-08
35.5,35.271,-0.00200,3.72704e+01,3.72707e+01,3.72703e+01,3.72704e+01,1.02123e-08,4.87930e-09,1.18249e-08,1.01874e-08
36.0,35.7688,-0.00410,3.77684e+01,3.77687e+01,3.77681e+01,3.77687e+01,6.25518e-09,1.93550e-09,1.14706e-08,8.46055e-10
36.5,36.2693,-0.00100,3.82685e+01,3.82693e+01,3.82693e+01,3.82690e+01,1.27537e-08,-7.64926e-10,3.47694e-11,4.48028e-09
37.0,36.7675,-0.00200,3.87671e+01,3.87670e+01,3.87669e+01,3.87670e+01,7.17243e-09,7.60621e-09,9.95894e-09,8.53505e-09
37.5,37.2683,-0.00030,3.92673e+01,3.92673e+01,3.92673e+01,3.92672e+01,1.61893e-08,1.59376e-08,1.60899e-08,1.77572e-08
38.0,37.7664,-0.00145,3.97643e+01,3.97641e+01,3.97635e+01,3.97638e+01,3.54532e-08,3.83440e-08,4.82251e-08,4.38127e-08
38.5,38.265,-0.00100,4.02607e+01,4.02606e+01,4.02603e+01,4.02602e+01,7.23832e-08,7.41697e-08,7.87394e-08,8.01086e-08
39.0,38.7643,-0.00040,4.07570e+01,4.07570e+01,4.07557e+01,4.07570e+01,1.21690e-07,1.22178e-07,1.43295e-07,1.22509e-07
39.5,39.2632,-0.00165,4.12526e+01,4.12525e+01,4.12508e+01,4.12513e+01,1.76607e-07,1.78329e-07,2.06573e-07,1.98369e-07
40.0,39.7609,-0.00265,4.17460e+01,4.17451e+01,4.17430e+01,4.17449e+01,2.48550e-07,2.62577e-07,2.99108e-07,2.65941e-07
40.5,40.2621,0.00005,4.22408e+01,4.22408e+01,4.22381e+01,4.22399e+01,3.55712e-07,3.54813e-07,4.00318e-07,3.69974e-07
41.0,40.7575,-0.00340,4.27283e+01,4.27285e+01,4.27245e+01,4.27277e+01,4.86106e-07,4.83680e-07,5.50889e-07,4.97300e-07
41.5,41.259,0.00020,4.32199e+01,4.32193e+01,4.32149e+01,4.32189e+01,6.51355e-07,6.61873e-07,7.35828e-07,6.69084e-07
42.0,41.7576,-0.00165,4.37036e+01,4.37052e+01,4.36982e+01,4.37037e+01,9.00345e-07,8.73220e-07,9.90805e-07,8.98260e-07
42.5,42.2553,-0.00270,4.41829e+01,4.41841e+01,4.41752e+01,4.41833e+01,1.20727e-06,1.18737e-06,1.33456e-06,1.20093e-06
43.0,42.7548,-0.00245,4.46552e+01,4.46587e+01,4.46458e+01,4.46578e+01,1.65964e-06,1.60282e-06,1.81666e-06,1.61662e-06
43.5,43.2512,-0.00450,4.51123e+01,4.51190e+01,4.51012e+01,4.51202e+01,2.31487e-06,2.20360e-06,2.50074e-06,2.18456e-06
44.0,43.7498,-0.00255,4.55550e+01,4.55672e+01,4.55420e+01,4.55638e+01,3.24740e-06,3.04345e-06,3.46389e-06,3.10047e-06
44.5,44.2491,-0.00255,4.59626e+01,4.59897e+01,4.59509e+01,4.59819e+01,4.77636e-06,4.32498e-06,4.97042e-06,4.45452e-06
45.0,44.7482,-0.00210,4.63257e+01,4.63666e+01,4.63080e+01,4.63572e+01,7.04261e-06,6.36137e-06,7.33849e-06,6.51819e-06
