HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.2658,0.00110,3.92643e+01,3.92647e+01,3.92647e+01,3.92648e+01,2.51830e-08,1.75933e-08,1.82192e-08,1.67390e-08
37.5,37.2674,0.00215,3.92661e+01,3.92667e+01,3.92668e+01,3.92664e+01,2.19742e-08,1.21196e-08,1.04209e-08,1.65502e-08
37.5,37.267,-0.00005,3.92661e+01,3.92659e+01,3.92658e+01,3.92663e+01,1.48912e-08,1.84377e-08,1.93616e-08,1.12255e-08
37.5,37.2666,0.00000,3.92664e+01,3.92656e+01,3.92653e+01,3.92658e+01,3.00010e-09,1.71363e-08,2.09411e-08,1.29243e-08
37.5,37.2688,0.00305,3.92679e+01,3.92674e+01,3.92675e+01,3.92678e+01,1.45932e-08,2.29081e-08,2.10702e-08,1.71661e-08
37.5,37.2679,0.00175,3.92665e+01,3.92674e+01,3.92671e+01,3.92669e+01,2.29577e-08,7.69893e-09,1.36395e-08,1.72754e-08
37.5,37.2681,-0.00085,3.92670e+01,3.92668e+01,3.92672e+01,3.92673e+01,1.77423e-08,2.12193e-08,1.44442e-08,1.26958e-08
37.5,37.2658,-0.00225,3.92649e+01,3.92647e+01,3.92651e+01,3.92647e+01,1.51992e-08,1.80205e-08,1.19607e-08,1.84476e-08
37.5,37.2675,-0.00100,3.92673e+01,3.92662e+01,3.92669e+01,3.92659e+01,2.53320e-09,2.10007e-08,9.50694e-09,2.71400e-08
37.5,37.2667,0.00000,3.92663e+01,3.92658e+01,3.92659e+01,3.92658e+01,7.11282e-09,1.49409e-08,1.40766e-08,1.48813e-08
