HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.5,37.266,0.00200,3.92647e+01,3.92645e+01,3.92645e+01,3.92648e+01,2.12391e-08,2.42690e-08,2.50240e-08,1.95305e-08
37.5,37.2659,-0.00085,3.92644e+01,3.92648e+01,3.92648e+01,3.92647e+01,2.42492e-08,1.78615e-08,1.75635e-08,2.01960e-08
37.5,37.2674,0.00010,3.92660e+01,3.92660e+01,3.92664e+01,3.92660e+01,2.28683e-08,2.38220e-08,1.58946e-08,2.41498e-08
37.5,37.2679,0.00045,3.92670e+01,3.92667e+01,3.92664e+01,3.92663e+01,1.49310e-08,1.99775e-08,2.42492e-08,2.68420e-08
37.5,37.2673,-0.00110,3.92662e+01,3.92661e+01,3.92662e+01,3.92659e+01,1.83582e-08,2.07524e-08,1.87854e-08,2.34644e-08
37.5,37.2666,-0.00040,3.92656e+01,3.92654e+01,3.92658e+01,3.92655e+01,1.61727e-08,1.91828e-08,1.30137e-08,1.86861e-08
37.5,37.2667,-0.00005,3.92657e+01,3.92658e+01,3.92656e+01,3.92659e+01,1.64211e-08,1.43150e-08,1.88947e-08,1.40866e-08
37.5,37.2667,0.00050,3.92658e+01,3.92663e+01,3.92652e+01,3.92657e+01,1.46031e-08,7.24196e-09,2.41995e-08,1.73549e-08
37.5,37.2669,-0.00110,3.92657e+01,3.92662e+01,3.92658e+01,3.92659e+01,1.97093e-08,1.20004e-08,1.88053e-08,1.67489e-08
37.5,37.266,-0.00075,3.92648e+01,3.92652e+01,3.92648e+01,3.92652e+01,2.04643e-08,1.28746e-08,1.91728e-08,1.39574e-08
