HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.2659,0.00190,3.92654e+01,3.92643e+01,3.92650e+01,3.92649e+01,8.34465e-09,2.69910e-08,1.50998e-08,1.71363e-08
37.5,37.2652,0.00030,3.92643e+01,3.92643e+01,3.92640e+01,3.92643e+01,1.54972e-08,1.55667e-08,1.91828e-08,1.53879e-08
37.5,37.2656,0.00105,3.92651e+01,3.92648e+01,3.92650e+01,3.92648e+01,8.07643e-09,1.37190e-08,9.45727e-09,1.32819e-08
37.5,37.2655,0.00020,3.92648e+01,3.92644e+01,3.92646e+01,3.92644e+01,1.18613e-08,1.75536e-08,1.47521e-08,1.82688e-08
37.5,37.2668,0.00090,3.92660e+01,3.92655e+01,3.92654e+01,3.92661e+01,1.32918e-08,2.10206e-08,2.37028e-08,1.20501e-08
37.5,37.2652,-0.00095,3.92644e+01,3.92643e+01,3.92644e+01,3.92644e+01,1.25964e-08,1.48217e-08,1.37687e-08,1.32422e-08
37.5,37.2667,0.00040,3.92660e+01,3.92660e+01,3.92656e+01,3.92661e+01,1.15037e-08,1.11759e-08,1.80006e-08,9.99371e-09
37.5,37.2665,-0.00005,3.92655e+01,3.92654e+01,3.92660e+01,3.92657e+01,1.74046e-08,1.87457e-08,7.86781e-09,1.34905e-08
37.5,37.266,-0.00000,3.92649e+01,3.92653e+01,3.92652e+01,3.92651e+01,1.87258e-08,1.19209e-08,1.30832e-08,1.46031e-08
37.5,37.2661,0.00085,3.92649e+01,3.92655e+01,3.92657e+01,3.92655e+01,1.91927e-08,1.02023e-08,7.16249e-09,9.63608e-09
