HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.771,-0.00005,3.67706e+01,3.67706e+01,3.67704e+01,3.67705e+01,7.06315e-09,7.28667e-09,1.02917e-08,7.56482e-09
35.5,35.2723,0.00065,3.72717e+01,3.72718e+01,3.72721e+01,3.72726e+01,1.07603e-08,7.61449e-09,3.61767e-09,-4.44055e-09
36.0,35.77,-0.00260,3.77699e+01,3.77700e+01,3.77702e+01,3.77699e+01,2.25835e-09,-1.82125e-10,-3.72032e-09,1.89741e-09
36.5,36.268,-0.00140,3.82678e+01,3.82676e+01,3.82682e+01,3.82678e+01,2.59115e-09,7.13766e-09,-3.77827e-09,3.38753e-09
37.0,36.7677,-0.00095,3.87672e+01,3.87680e+01,3.87671e+01,3.87673e+01,8.60625e-09,-4.39088e-09,1.02305e-08,7.23369e-09
37.5,37.2673,-0.00115,3.92664e+01,3.92667e+01,3.92663e+01,3.92665e+01,1.42604e-08,9.34468e-09,1.62936e-08,1.29392e-08
38.0,37.7656,-0.00155,3.97633e+01,3.97635e+01,3.97629e+01,3.97635e+01,3.79731e-08,3.43935e-08,4.46339e-08,3.48124e-08
38.5,38.2635,-0.00125,4.02593e+01,4.02592e+01,4.02592e+01,4.02587e+01,7.07292e-08,7.19627e-08,7.23932e-08,7.93023e-08
39.0,38.7624,-0.00245,4.07557e+01,4.07554e+01,4.07543e+01,4.07549e+01,1.11726e-07,1.16022e-07,1.34857e-07,1.24469e-07
39.5,39.2617,-0.00180,4.12508e+01,4.12509e+01,4.12497e+01,4.12502e+01,1.81286e-07,1.80832e-07,1.99230e-07,1.91558e-07
40.0,39.7614,-0.00135,4.17462e+01,4.17464e+01,4.17442e+01,4.17454e+01,2.53924e-07,2.50232e-07,2.87303e-07,2.66415e-07
40.5,40.2595,-0.00275,4.22381e+01,4.22380e+01,4.22358e+01,4.22373e+01,3.56653e-07,3.58310e-07,3.95838e-07,3.69699e-07
41.0,40.7605,0.00040,4.27314e+01,4.27314e+01,4.27275e+01,4.27306e+01,4.84582e-07,4.85723e-07,5.50515e-07,4.98595e-07
41.5,41.2589,0.00045,4.32195e+01,4.32196e+01,4.32144e+01,4.32189e+01,6.56338e-07,6.55027e-07,7.42103e-07,6.66239e-07
42.0,41.7567,-0.00275,4.37041e+01,4.37049e+01,4.36970e+01,4.37023e+01,8.77382e-07,8.63863e-07,9.95510e-07,9.06145e-07
42.5,42.2549,-0.00275,4.41841e+01,4.41848e+01,4.41751e+01,4.41819e+01,1.18067e-06,1.16852e-06,1.33038e-06,1.21627e-06
43.0,42.7553,-0.00100,4.46574e+01,4.46595e+01,4.46465e+01,4.46571e+01,1.63228e-06,1.59744e-06,1.81307e-06,1.63742e-06
43.5,43.2489,-0.00615,4.51132e+01,4.51178e+01,4.50996e+01,4.51158e+01,2.26270e-06,2.18497e-06,2.48892e-06,2.21906e-06
44.0,43.7478,-0.00255,4.55536e+01,4.55670e+01,4.55386e+01,4.55601e+01,3.23773e-06,3.01447e-06,3.48706e-06,3.12912e-06
44.5,44.2482,-0.00005,4.59665e+01,4.59874e+01,4.59519e+01,4.59824e+01,4.69620e-06,4.34747e-06,4.93902e-06,4.43106e-06
45.0,44.7467,-0.00060,4.63234e+01,4.63661e+01,4.63145e+01,4.63517e+01,7.05626e-06,6.34484e-06,7.20576e-06,6.58489e-06
