HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.0,37.3746,0.00360,3.93731e+01,3.93736e+01,3.93733e+01,3.93734e+01,2.52227e-08,1.73251e-08,2.21829e-08,1.96199e-08
37.0,37.3759,0.00150,3.93746e+01,3.93746e+01,3.93743e+01,3.93742e+01,2.11199e-08,2.15073e-08,2.59678e-08,2.76963e-08
37.0,37.3753,0.00035,3.93740e+01,3.93739e+01,3.93740e+01,3.93739e+01,2.08418e-08,2.36432e-08,2.15769e-08,2.37028e-08
37.0,37.3763,0.00035,3.93756e+01,3.93752e+01,3.93753e+01,3.93750e+01,1.15037e-08,1.89145e-08,1.67588e-08,2.08418e-08
37.0,37.3749,-0.00020,3.93735e+01,3.93744e+01,3.93734e+01,3.93733e+01,2.41200e-08,7.69893e-09,2.52823e-08,2.69810e-08
37.0,37.3765,-0.00020,3.93756e+01,3.93751e+01,3.93751e+01,3.93756e+01,1.46528e-08,2.32855e-08,2.39809e-08,1.51396e-08
37.0,37.3755,-0.00025,3.93745e+01,3.93740e+01,3.93744e+01,3.93745e+01,1.58946e-08,2.57889e-08,1.82192e-08,1.65999e-08
37.0,37.3771,0.00090,3.93762e+01,3.93758e+01,3.93758e+01,3.93761e+01,1.43051e-08,2.10305e-08,2.22226e-08,1.60833e-08
37.0,37.3776,0.00305,3.93762e+01,3.93769e+01,3.93763e+01,3.93763e+01,2.31862e-08,1.18514e-08,2.12987e-08,2.10802e-08
37.0,37.376,0.00020,3.93751e+01,3.93755e+01,3.93752e+01,3.93749e+01,1.53681e-08,8.81155e-09,1.38382e-08,1.79509e-08
