HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.3785,0.00225,3.93768e+01,3.93766e+01,3.93767e+01,3.93769e+01,2.78950e-08,3.20872e-08,3.06070e-08,2.74380e-08
37.0,37.3788,0.00025,3.93774e+01,3.93773e+01,3.93771e+01,3.93771e+01,2.41001e-08,2.47061e-08,2.75870e-08,2.90871e-08
37.0,37.3795,0.00050,3.93782e+01,3.93783e+01,3.93779e+01,3.93781e+01,2.11497e-08,2.00868e-08,2.60274e-08,2.32458e-08
37.0,37.3792,0.00035,3.93780e+01,3.93782e+01,3.93778e+01,3.93779e+01,1.93914e-08,1.68979e-08,2.30869e-08,2.16266e-08
37.0,37.3788,0.00050,3.93774e+01,3.93775e+01,3.93771e+01,3.93774e+01,2.27888e-08,2.17060e-08,2.84016e-08,2.30273e-08
37.0,37.3792,0.00020,3.93778e+01,3.93777e+01,3.93777e+01,3.93778e+01,2.26299e-08,2.50936e-08,2.49743e-08,2.29975e-08
37.0,37.3779,-0.00045,3.93769e+01,3.93768e+01,3.93769e+01,3.93769e+01,1.70966e-08,1.89741e-08,1.69277e-08,1.69178e-08
37.0,37.3778,-0.00075,3.93769e+01,3.93764e+01,3.93767e+01,3.93766e+01,1.45932e-08,2.36432e-08,1.90735e-08,2.00371e-08
37.0,37.3782,0.00020,3.93773e+01,3.93769e+01,3.93773e+01,3.93767e+01,1.42256e-08,2.15371e-08,1.54177e-08,2.48750e-08
37.0,37.3778,-0.00005,3.93766e+01,3.93765e+01,3.93762e+01,3.93765e+01,1.94212e-08,2.12093e-08,2.59280e-08,2.13484e-08
