HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.3755,0.00125,3.93741e+01,3.93743e+01,3.93739e+01,3.93743e+01,2.25405e-08,2.03749e-08,2.71201e-08,1.97192e-08
37.0,37.3759,-0.00040,3.93748e+01,3.93745e+01,3.93751e+01,3.93748e+01,1.78218e-08,2.30571e-08,1.41064e-08,1.85470e-08
37.0,37.3772,0.00030,3.93759e+01,3.93758e+01,3.93758e+01,3.93762e+01,2.22226e-08,2.29379e-08,2.26498e-08,1.73748e-08
37.0,37.3764,0.00045,3.93749e+01,3.93753e+01,3.93754e+01,3.93750e+01,2.44379e-08,1.80801e-08,1.71264e-08,2.26597e-08
37.0,37.3771,0.00000,3.93759e+01,3.93764e+01,3.93761e+01,3.93758e+01,2.06927e-08,1.24474e-08,1.74940e-08,2.22524e-08
37.0,37.3771,0.00075,3.93759e+01,3.93761e+01,3.93758e+01,3.93757e+01,1.97490e-08,1.69178e-08,2.16862e-08,2.38419e-08
37.0,37.3769,-0.00035,3.93759e+01,3.93753e+01,3.93754e+01,3.93759e+01,1.71165e-08,2.58684e-08,2.46664e-08,1.59641e-08
37.0,37.3766,0.00075,3.93760e+01,3.93753e+01,3.93751e+01,3.93755e+01,9.50694e-09,2.13087e-08,2.44180e-08,1.91430e-08
37.0,37.3778,0.00115,3.93765e+01,3.93766e+01,3.93764e+01,3.93764e+01,2.17358e-08,2.06232e-08,2.35836e-08,2.29776e-08
37.0,37.3772,0.00145,3.93762e+01,3.93761e+01,3.93757e+01,3.93765e+01,1.67489e-08,1.82788e-08,2.42591e-08,1.11262e-08
