HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,35.3636,0.00240,3.73637e+01,3.73636e+01,3.73635e+01,3.73636e+01,-1.79973e-09,-7.15256e-10,1.18547e-09,-1.50667e-10
35.5,35.8649,0.00045,3.78648e+01,3.78649e+01,3.78644e+01,3.78647e+01,1.99179e-09,7.38435e-10,7.79000e-09,4.11603e-09
36.0,36.366,0.00020,3.83659e+01,3.83662e+01,3.83658e+01,3.83661e+01,1.74012e-09,-3.09116e-09,3.00672e-09,-1.55138e-09
36.5,36.8659,-0.00080,3.88657e+01,3.88662e+01,3.88661e+01,3.88661e+01,3.90576e-09,-4.68228e-09,-3.81470e-09,-2.72857e-09
37.0,37.368,0.00045,3.93665e+01,3.93663e+01,3.93668e+01,3.93669e+01,2.47012e-08,2.83271e-08,1.97142e-08,1.77208e-08
37.5,37.8697,0.00085,3.98663e+01,3.98658e+01,3.98665e+01,3.98661e+01,5.66757e-08,6.50237e-08,5.38164e-08,6.05947e-08
38.0,38.3691,-0.00115,4.03626e+01,4.03617e+01,4.03626e+01,4.03624e+01,1.07850e-07,1.24001e-07,1.08936e-07,1.11034e-07
38.5,38.8706,-0.00015,4.08602e+01,4.08591e+01,4.08604e+01,4.08600e+01,1.73070e-07,1.91349e-07,1.70797e-07,1.76094e-07
39.0,39.3726,0.00175,4.13567e+01,4.13546e+01,4.13569e+01,4.13560e+01,2.64563e-07,3.00338e-07,2.61275e-07,2.77463e-07
39.5,39.8727,0.00035,4.18504e+01,4.18476e+01,4.18504e+01,4.18495e+01,3.71878e-07,4.18666e-07,3.70993e-07,3.86675e-07
40.0,40.3738,0.00010,4.23433e+01,4.23390e+01,4.23431e+01,4.23423e+01,5.09231e-07,5.80253e-07,5.12426e-07,5.25536e-07
40.5,40.875,-0.00030,4.28328e+01,4.28283e+01,4.28333e+01,4.28319e+01,7.03010e-07,7.78208e-07,6.94404e-07,7.18675e-07
41.0,41.3756,-0.00045,4.33191e+01,4.33124e+01,4.33200e+01,4.33187e+01,9.42364e-07,1.05415e-06,9.26708e-07,9.47841e-07
41.5,41.8777,0.00030,4.38032e+01,4.37940e+01,4.38035e+01,4.38028e+01,1.24116e-06,1.39616e-06,1.23745e-06,1.24786e-06
42.0,42.3778,-0.00130,4.42782e+01,4.42656e+01,4.42776e+01,4.42767e+01,1.66017e-06,1.87059e-06,1.67065e-06,1.68556e-06
42.5,42.8793,-0.00020,4.47453e+01,4.47286e+01,4.47436e+01,4.47433e+01,2.23358e-06,2.51241e-06,2.26203e-06,2.26735e-06
43.0,43.3809,0.00035,4.51987e+01,4.51772e+01,4.51952e+01,4.51996e+01,3.03721e-06,3.39571e-06,3.09536e-06,3.02173e-06
43.5,43.8807,-0.00090,4.56315e+01,4.56020e+01,4.56233e+01,4.56322e+01,4.15380e-06,4.64614e-06,4.29113e-06,4.14261e-06
44.0,44.3818,0.00030,4.60345e+01,4.59926e+01,4.60204e+01,4.60363e+01,5.78987e-06,6.48857e-06,6.02440e-06,5.75951e-06
44.5,44.8845,0.00235,4.63978e+01,4.63364e+01,4.63704e+01,4.63963e+01,8.11346e-06,9.13798e-06,8.57063e-06,8.13852e-06
45.0,45.3838,-0.00050,4.66995e+01,4.66182e+01,4.66554e+01,4.67029e+01,1.14071e-05,1.27634e-05,1.21430e-05,1.13513e-05
