HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3621,0.00225,3.73622e+01,3.73618e+01,3.73620e+01,3.73617e+01,-2.06795e-09,5.14421e-09,2.29643e-09,6.11279e-09
35.5,35.8639,0.00045,3.78636e+01,3.78636e+01,3.78637e+01,3.78638e+01,5.19554e-09,5.03494e-09,3.82794e-09,2.32624e-09
36.0,36.3653,0.00070,3.83652e+01,3.83653e+01,3.83652e+01,3.83652e+01,1.63582e-09,-4.07298e-10,2.04311e-09,1.44045e-09
36.5,36.8663,0.00090,3.88662e+01,3.88663e+01,3.88657e+01,3.88660e+01,1.23680e-09,-3.14580e-10,9.21720e-09,5.82635e-09
37.0,37.3676,0.00075,3.93664e+01,3.93662e+01,3.93663e+01,3.93659e+01,1.92655e-08,2.35670e-08,2.24445e-08,2.80390e-08
37.5,37.8689,0.00075,3.98655e+01,3.98649e+01,3.98661e+01,3.98654e+01,5.60863e-08,6.69327e-08,4.70910e-08,5.81096e-08
38.0,38.3705,0.00060,4.03646e+01,4.03634e+01,4.03638e+01,4.03634e+01,9.87417e-08,1.18357e-07,1.11130e-07,1.18688e-07
38.5,38.8704,0.00030,4.08598e+01,4.08590e+01,4.08600e+01,4.08594e+01,1.77534e-07,1.90616e-07,1.73084e-07,1.84054e-07
39.0,39.3718,-0.00025,4.13560e+01,4.13539e+01,4.13569e+01,4.13556e+01,2.64183e-07,2.98538e-07,2.48697e-07,2.70060e-07
39.5,39.8744,0.00155,4.18520e+01,4.18492e+01,4.18519e+01,4.18515e+01,3.72767e-07,4.20052e-07,3.74738e-07,3.82339e-07
40.0,40.3749,0.00065,4.23440e+01,4.23399e+01,4.23444e+01,4.23438e+01,5.15201e-07,5.84084e-07,5.07984e-07,5.18673e-07
40.5,40.8755,0.00030,4.28333e+01,4.28282e+01,4.28343e+01,4.28331e+01,7.03029e-07,7.88151e-07,6.86313e-07,7.06951e-07
41.0,41.3779,0.00030,4.33214e+01,4.33149e+01,4.33231e+01,4.33210e+01,9.41740e-07,1.05077e-06,9.13809e-07,9.49259e-07
41.5,41.8794,0.00045,4.38042e+01,4.37957e+01,4.38054e+01,4.38041e+01,1.25309e-06,1.39562e-06,1.23342e-06,1.25513e-06
42.0,42.3806,0.00160,4.42805e+01,4.42681e+01,4.42817e+01,4.42789e+01,1.66930e-06,1.87491e-06,1.64891e-06,1.69626e-06
42.5,42.8819,0.00245,4.47477e+01,4.47307e+01,4.47452e+01,4.47464e+01,2.23790e-06,2.52072e-06,2.27824e-06,2.25895e-06
43.0,43.3831,0.00140,4.52028e+01,4.51780e+01,4.51974e+01,4.52003e+01,3.00527e-06,3.41905e-06,3.09614e-06,3.04799e-06
43.5,43.8824,-0.00135,4.56325e+01,4.56035e+01,4.56251e+01,4.56343e+01,4.16631e-06,4.65003e-06,4.29000e-06,4.13582e-06
44.0,44.3845,0.00125,4.60374e+01,4.59948e+01,4.60252e+01,4.60419e+01,5.78649e-06,6.49666e-06,5.99062e-06,5.71170e-06
44.5,44.8848,0.00010,4.63988e+01,4.63345e+01,4.63664e+01,4.63971e+01,8.10191e-06,9.17406e-06,8.64207e-06,8.13011e-06
45.0,45.3865,0.00120,4.66951e+01,4.66146e+01,4.66548e+01,4.67017e+01,1.15255e-05,1.28684e-05,1.21983e-05,1.14170e-05
